🔴 Oblężenie Sarajewa — COMMAND & CONQUER: TIBERIUM WARS Livestream #2
🔗 https://www.youtube.com/watch?v=nb7GjDFGBuE

16:  Dzień dobry.
17610:  okej bo teraz idziemy w to musimy mieć centrum obsługi dzieła jonowego, to jest ważne dobra, pitbulle są
17626:  Mamuty z upgradem na anti-air.
17629:  Nic one nie dadzą, są bardzo drogie tutaj.
17631:  My musimy tutaj iść w tanie rzeczy, póki co.
17636:  Tanie i efektywne.
17638:  Na pewno potrzebujemy mieć lotnictwo, no to to jest 1000%.
17643:  Lotnictwo się przyda tak czy siak w tej misji.
17646:  I na pewno musimy mieć APC dla wszystkich naszych radosnych... O, właśnie nie ma jeszcze jednej rzeczy, to znaczy nie ma zbrojowni.
17667:  Ok, bardzo dobrze, bardzo dobrze.
17678:  To damy... tu.
17679:  Bla, bla, bla, nie po to mi ono jest.
17681:  Dobrze.
17685:  Widziałem?
17686:  Już jest.
17703:  Nie wiem co zostało zabite.
17705:  Cholera jasna, fabryka znowu.
17711:  Dobrze.
17714:  Jezus, dajcie mi jedną chwilę.
17721:  Nie zauważyłem w ogóle tego ataku.
17728:  Co to za bzdura jest?
17740:  Dobra, to niech będzie.
17744:  Już uzbrojone odpowiednio.
17746:  Tak, tak, tak, tak, tak!
17752:  Nie, nie, nie, nie, nie!
17754:  Nein, nein, nein, nein, nein!
17759:  Dobrze.
17762:  Inaczej.
17770:  Budujesz mi to cholerstwo?
17772:  Ignorujemy na razie.
17773:  Ignorujemy na razie totalnie zbrojownię.
17777:  Nagrzyba nam.
17781:  Nagrzyba nam.
17782:  Absolutnie.
17785:  Więcej pitbulli.
17791:  Ci nie wiem skąd się tam wzięli.
17794:  Nostalgii ciągnę dalej, oj tak, o to jest piękna misja moi drodzy, piękna jest.
17798:  Wyzwanie w głowie nie mieści.
17802:  Dobra, już miejcie uzbrojenie na przeciwlotnicze, bo zaraz będzie atak.
17815:  To jest słabe, że nie można natychmiast zdesantować jednostek, bo trzeba czekać i wyznaczyć jakieś miejsce.
17820:  To są cenne kliknięcia.
17836:  Dobra Proszę się przygotować teraz na atak Czy to już teraz?
17849:  Nie wiem
17851:  Nie, nie wiem, nie wiem, nie wiem, nie wiem, ale inwestujemy.
17855:  Pitbull'e.
17860:  Uuuu... Jesteś pobłaż... we Włoszech, tragizuj po włosku.
17863:  Mamma mia!
17869:  To jest wszystko, co potrafię powiedzieć po włosku.
17873:  Ciao alieno!
17875:  Bordello militare!
17879:  No i będzie krzywo, no!
17881:  O nie, o nie.
17885:  Zabij, zabij, zabij.
17889:  Dobrze.
17892:  Kto lost?
17892:  Gdzie lost?
17898:  Mam nadzieję, że to był Pitbull.
17907:  Widziałem, że o czymś zapomniałem.
17909:  To ja ci dam silos.
17912:  Dobra!
17913:  Obronieni.
17917:  Pięć oddziałów mamy.
17919:  Potrzebujemy pięć APC.
17920:  APC gotowe do kontroli.
17924:  Druferzy w piłce.
17925:  Konstrukcja skończona.
17925:  Nie może się tu wywołać.
17934:  Chciałbym żebyś przestał żyć, dziękuję Proszę przestać niszczyć moje wspaniałe lotniska, dziękuję
17961:  No awansujcie ładnie.
17963:  Ładnie awansujcie.
17964:  Jezus no.
17972:  AAAAAAAA!
17974:  No dobrze.
17974:  Dobra.
17992:  Szykujmy się na kolejny atak, bo będzie, na 1000% Przestań!
18001:  Musimy mieć tutaj wieżyczkę jakąś Dobrze
18014:  Mmm... Powiedzmy, że w tym miejscu, na wszelki wypadek.
18018:  Czy mamy ulepszenie do tego?
18019:  Nie mamy ulepszenia do działka, niedobrze.
18021:  Emperor's Protector byłby dobrze, gdyby rzeczywiście chronił, a nie chroni.
18026:  Dobrze.
18030:  Mogło napisać zer, jasna sprawa.
18032:  Najlepiej, żeby napisali na Insta.
18036:  Tam jest największa szansa, że to zobaczę.
18043:  Ok, to co tutaj widzę jest bardzo niepokojące.
18046:  To znaczy bombowce nodu przychodzą.
18052:  Musimy wyeliminować bombowce nodu.
18060:  Liczę na to, że to się uda.
18062:  Oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho, oho
18070:  Wyeliminuj.
18076:  Jezus, Jezus Maria, Jezus Maria.
18081:  Czy ja dobrze widzę, że straciłem?
18083:  Tak, dobrze widzę.
18088:  Dobra, wszystko jedno.
18090:  Przynajmniej mamy teraz, o.
18096:  Zginiesz głupio teraz?
18097:  Czy nie zginiesz głupio?
18102:  Co we mnie strzela?
18103:  A oni mają tutaj działko przeciwlotnicze.
18105:  Oj, niedobrze.
18109:  Chryste, Jezu, fakt, że jesteśmy atakowani z dwóch stron naprawdę nie pomaga.
18118:  Czy ja mam?
18121:  Dobra, po raz trzeci wyrekrutuję w tak dobrze jest.
18125:  Okej.
18127:  On będzie bardziej wytrzymały.
18129:  Nie, no co to jest?
18134:  Ja się dlatego nie lubię tych wieżyczek przeciwlotniczych, one nie są dobre.
18143:  Obawiam się moi drodzy, że...
18146:  APC, jaki jest plan?
18148:  Drift generator online w pięciu minutach.
18150:  Trzymaj się.
18151:  Zapoznaj się z nimi.
18151:  Zapoznaj się z nimi.
18152:  Zapoznaj się z nimi.
18153:  Zapoznaj się z nimi.
18184:  Dobra.
18186:  Jest, jest względnie okej.
18190:  Jest względnie okej.
18191:  Eee, okej, okej, okej, okej, okej, okej, dobrze.
18197:  No widzisz właśnie, dlaczego nie wystałem wieżyczek anti-E.
18201:  Właśnie, właśnie dlatego nie wystałem wieżyczek anti-E.
18205:  No świetnie, będziemy mieć nowy, darmowy... Doskonale.
18217:  Doskonale.
18221:  Doskonale.
18226:  Im więcej będziemy mieli, tym lepiej.
18228:  No i jak dotąd żaden bombowiec na dół jeszcze nie został wyeliminowany.
18232:  Żaden.
18233:  Żó-dyn.
18236:  Pewnie bym... GRAJ BEW KOMANEN KOKA, bardzo dobrze.
18242:  Wyszedł cyberpunkowy City Builder Dystopic, a na razie tylko z systemem sandbox.
18247:  Okej, to jak mówię wam, bardzo mi brakuje gier, które by mnie jednak zachęciły do rozegrania jakiejś kampanii trybem fabularnym.
18256:  O, o, o, o, o, o, o, o, o, o, o, o.
18266:  Dobra.
18267:  Możemy teoretycznie sobie pozwolić na jeszcze jedno lotnisko.
18270:  Chyba.
18271:  Zobaczymy.
18273:  Jakieś ulepszenia byśmy mogli ogarnąć.
18275:  O tak.
18276:  Ulepszenie... Nie, nie, nie.
18277:  Ulepszenie stratosferyczne leci w pierwszej kolejności.
18280:  Ulepszenie.
18286:  Okej, jest kolejna elektrownia.
18290:  Niestety nie ma już w ogóle tyberium, więc to jest problem.
18298:  Widzicie, to jest... Wieżyczka to jest darmowy sposób na marnowanie zasobów.
18312:  Dobrze byłoby sprawdzić, co będzie z nodem.
18316:  Widzmy i pisze, że właśnie skończył The Boys, ten serial zmierza ku przepaści.
18319:  Nie!
18320:  Będzie w ostatni sezon, spektakularny, zobaczycie.
18325:  Tego sezonu po prostu mogłoby nie być.
18328:  Muszę sprawdzić, co jest z tą bazą nodu, bo to mnie denerwuje.
18331:  Rift generator online in two minutes.
18346:  Baza nie jest oszałamiająca.
18351:  To dobra wiadomość.
18355:  Co my tutaj potrzebujemy im zniszczyć?
18363:  Jeszcze to potrzebujemy zniszczyć.
18367:  No parę runów tam będzie.
18369:  Dobra, teraz tak.
18370:  Teraz jest ważna rzecz.
18372:  To znaczy musimy wyeliminować screenowy generator osnowy.
18381:  Niebezpieczna sprawa bardzo.
18384:  To jest też super broń.
18386:  Można z-runshotować całkowicie.
18388:  Repairing.
18392:  Silos needed.
18393:  A tam silos.
18394:  Building on hold.
18396:  Właśnie nie będziemy robili żadnego silosu.
18398:  Niech oni sobie tutaj poczekają i niech tyberium się zregeneruje.
18408:  Bardzo dobrze.
18409:  Mój jest wcześniej.
18411:  Bardzo dobrze.
18412:  Więc tutaj jak zakładam jest bardzo duża baza, więc tutaj też pieprzniemy generatorem naszym i potem będzie git.
18419:  I potem my się możemy tutaj powolutku przenieść.
18430:  To nie zadziała w stu procentach, żeby nie było.
18447:  Jezus mały, mówiłem?
18453:  Dobra.
18456:  Tam nie ma się co... Chodź z armią, moi drodzy.
18458:  Ich trzeba wziąć na przeczekanie.
18462:  Zawsze najlepsza taktyka.
18466:  Co tutaj mamy?
18467:  Co tutaj mamy?
18468:  Czyli tak, w momencie, w którym my tutaj przejdziemy, to oni nas zanihilują.
18477:  Nie, nie, nie, nie, nie.
18479:  Nie rozumiecie.
18480:  Nie rozumiecie.
18494:  Good.
18497:  Przeczekać i wykrwawić, tak jest.
18500:  Tak jest.
18504:  Good.
18508:  To eliminujemy.
18510:  To łataństwo.
18515:  Dyskusja Web Boys potwierdza, że wartość twórców, twórców kultury ocenia się indywidualnie.
18520:  To prawda.
18522:  Oczywiście, że znam księżniczka Mononaka.
18523:  Przepiękna strona.
18524:  W ogóle wszystko Limos od Studio Ghibli bardzo polecam.
18528:  Studio Ghibli to jest coś, co można polecać wszystkim absolutnie.
18532:  Bez, bez chwili wahania.
18534:  Dobrze, zaraz się odnowi Tyberium i będzie można z powrotem wznowić zbiory.
18539:  Tak, Miłosz.
18540:  Jeżeli zrobię recenzję Webols, to powiem jedną rzecz.
18542:  Wy macie teraz spoiler.
18543:  Powiem mianowicie, że gdyby nie było sezonu w ogóle, sezonu czwartego, nic by się nie zmieniło.
18558:  No i pięknie.
18560:  Zaraz Nod wyeliminujemy całkowicie.
18561:  Ehehe.
18565:  Myślałem zawsze do studio Gimli przy Staszek Ptaszek.
18568:  Urocze.
18575:  Dobra.
18577:  A weźmy ten silos w takim razie.
18580:  Na tym etapie możemy.
18586:  Na tym etapie czuję się już troszeczkę pewniej.
18591:  Będziemy robić runy na bazę Nod?
18595:  Potem zrobimy następne lotnisko.
18597:  Będziemy mieli nową eskadrę myśliwców, będą częstsze rany.
18600:  Oby to samo nie spotkało drugiego sezonu House of the Dragon.
18602:  Zobaczymy.
18603:  Jeszcze zostało sporo odcinków EGO.
18606:  Więc obiecuję sobie po tym sporo.
18608:  Zobaczmy.
18622:  Dobrze!
18624:  Następny do kolekcji!
18629:  Świetnie!
18631:  Patrzcie, jak głupia sztuczna inteligencja, głupia.
18636:  To jest to coś, czym AI sobie zawsze nie radziło, a mianowicie z długim obstawianiem jakiejś wyspy.
18646:  Ja dlatego się z wysp nie ruszam nigdy.
18652:  A możesz nie być kretynem i nie iść od tej strony?
18655:  Dobra.
18657:  Koniec tego dobrego.
18662:  Co on mówi?
18664:  Czy ktoś wie co on mówi?
18668:  Proszę bardzo, jeszcze promocję dostaliśmy.
18671:  Jakie to szczęście, że ona nie jest tak bezużyteczna jak promocja doktorska.
18677:  Silos zawsze jest needed.
18680:  Ej, to robimy teraz w takim razie lotnisko.
18689:  Dobrze.
18691:  Dobrze, dobrze.
18697:  Niedobrze.
18698:  Nie ma miejsca na lotnisko.
18702:  Możemy tutaj zrobić lotnisko, bo ostatecznie baza nodu będzie przez nas anihilowana.
18708:  Więc czemu by nie?
18714:  Druga eskadra?
18716:  In progress!
18719:  Wiem, że co!
18719:  Nie przypominaj mi, co mam robić!
18721:  Co w ogóle tutaj mamy?
18723:  Jak jest ta... Aha, zniszcz władców umysłowców, którzy teleportują wojska.
18727:  W sumie mądre.
18732:  Nie wiedziałem, że to oni odpowiadają za teleportowanie.
18746:  Dobrze, nie mają już możliwości budowania nowych, chyba?
18749:  Nie, znaczy mogło się skonstruować MCV jeszcze, ale to nie potrwa długo.
18758:  Proszę wrócić.
18763:  Jesteśmy gotowi do zespołu.
18765:  Zajmijcie się zespołem.
18767:  Zajmijcie się zespołem.
18790:  Wow Tego to ja się nie spodziewałem Ale się udało Dobra, to proszę przejąć Dobrze, dobrze, bardzo dobrze
18810:  Ej!
18811:  Jest ślicznie.
18812:  Mamy trzy lotniska tutaj.
18813:  Dobrze.
18814:  Dużo eskadr.
18816:  To jest misja Vitali, tak jest Serenox.
18818:  Masz pamięć niesamowitą.
18822:  Do różnych, różnych gier.
18824:  Już któryś raz cię łapię na tym, że się orientujesz co i gdzie i jak.
18828:  Podziwiam.
18831:  Webois się rozmnożyło przez GenV i ja GenV akurat bardzo lubię.
18835:  No problem.
18846:  Genwi mogło zostać lepiej rozwinięte oczywiście, ale myślę, że generalnie rozwijanie w ten sposób przynajmniej światów jest fajnym pomysłem.
18857:  Oj tak, kusi żeby tutaj pieprznąć.
18862:  Ale wiecie co powinniśmy zrobić wpierw?
18863:  Rozwalić obiektywy jakieś.
18867:  Hmm.
18868:  Ciężka sprawa.
18870:  Zrobimy tak.
18872:  Zrobimy zwiad.
18874:  Zrobimy zwiad, gdzie jest najwięcej wojsk wroga.
18879:  Jakie oczekiwania mam wobec drugiego ozdobionego zapalać, żeby się skończył?
18890:  Okej, tu jest najwięcej, widzę.
18907:  Cut.
18908:  Up maneuver.
18913:  Got it, wracamy do bazy.
18914:  Dobrze, dobrze.
18915:  Więc tak, tutaj będzie drugi, druga sekcja.
18919:  Druga eskadra, przepraszam.
18921:  Drugą eskadrę wysyłamy na Nod.
18922:  Mówiłem, że to wszystko zostanie zoptymalizowane.
18924:  Niby bazę zauważył.
18930:  Hipcio ubity, gratulacje.
18932:  Głano, dziadostwo jest, że to się w głowie nie mieści.
18935:  Up and over.
18938:  Prepare for land.
18942:  Dobra.
18945:  To teraz tak.
18949:  Going up!
18950:  I sprawdzamy co możemy wyeliminować w pierwszej kolejności.
18960:  Dobrze, możemy nawet nasłać na niego.
18965:  No czemu by nie?
18978:  Udało się!
18984:  No prawie, prawie.
18985:  Tutaj może pójść następny teoretycznie atak.
18988:  Dobrze.
18994:  Im dłużej tu siedzę, tym mniej rozumiem, co się dzieje w świecie.
18998:  To tak działa, Leptilian, to tak działa.
19001:  To się nazywa eskapizm.
19006:  Czemu jest tak, że nie mogę tego zrobić na minimapie?
19009:  To jest strasznie słabe.
19011:  Co to jest za budynek neutralny, wygląda jak talerz.
19013:  To jest platforma do naprawiania statków.
19016:  Prawdopodobnie możemy ją przejąć.
19022:  Up maneuver.
19027:  Więc wyeliminować to.
19029:  Dobrze.
19030:  I to.
19034:  Nie no, musimy mieć więcej escadr tutaj.
19037:  Dla screenów.
19039:  Przynajmniej straci i budynek, który odpowiada za przyzwanie statku matki, bo ja się troszeczkę go obawiałem.
19045:  A, manówr.
19054:  Przy takim greenzone jest przynajmniej gwarancja świetnej zabawy.
19056:  Patrz, tak, tam można, to jest hate watching, nie?
19059:  Więc na pewno będziemy sobie oglądać na streamach.
19061:  Znaczy komentować i wyzłośliwiać się potem.
19066:  Tak, tej przyjemności sobie nie odmówię.
19070:  Ej, ale słabo, że nie można tego na mi mapie zrobić.
19073:  Buongiorno, alieno!
19076:  Paprika, perfect, bo właśnie ktoś poleca ostatnio Kruczycieniu.
19078:  Bardzo intensywnie.
19093:  Bardzo dobrze, że AI się nie rozbudowuje, bo inaczej to byłoby dość słabe.
19100:  I tak mnie satysfakcjonuje istnienie tego sezonu.
19102:  Znaczy, najzabawniejsze z tym wszystkim to, że dalej showrunnerzy Rings of Power, czyli pierścienic niedowładu, usiłują nam wmawiać, że będzie 5 sezonów.
19111:  Oczywiście.
19112:  95 sezonów będzie.
19115:  I każdy będzie najbardziej kasowym serialem w historii cywilizacji.
19121:  Wiem, że są still active i mają być still active, ponieważ ja jeszcze nie zadecydowałem o ich zniszczeniu.
19131:  Dobra, teraz... teraz mu zniszczymy... tę rzecz.
19139:  Dobra.
19142:  Zwiastun serialowej Dune'y za to widziałem NRDO i powiem Ci, że jestem podekscytowany.
19147:  Znaczy, ja na seriale HBO mam hype i co więcej, widzę w tym serialu inspirację filmową Dune'ą.
19158:  A to znaczy...
19161:  że to jest dobra decyzja.
19163:  I to znaczy równocześnie, że będziemy mieć do czynienia z czymś, co przynajmniej będzie utrzymane w tym samym uniwersum, więc jak dla mnie propsy.
19174:  Pozbawmy go jeszcze tego.
19176:  Dobrze.
19177:  Po kolei, po kolei!
19183:  Teraz się śmiejesz, może oni oglądają to jak sobie na złość zrobią pierścień niedowładu dłuższy niż moda na sukces.
19191:  Mam nadzieję jednak, że nie.
19194:  Dobry wieczór, Regis, witamy serdecznie.
19197:  Dune na MMO wychodzi, a to I couldn't care less, bo MMORPG to jest gatunek gry, w który bym nie zagrał, nawet gdyby mi zapłacono 100 tysięcy złotych za godzinę gry.
19210:  Drugim takim gatunkiem jest pixel art.
19214:  Uprzedzając pytania, to dlatego, że urodziłem się w latach, kiedy pixel art był jedyną możliwą grafiką.
19220:  I jeszcze mnie nic nie przeszła.
19222:  Mam szczęście zestarzyć do tego.
19225:  Jak według ciebie obecnie wyglądają widoki osób idących na studia na kierunku kulturoznawstwa, filmoznawstwa, na znalezienie pracy i godne zarobki?
19230:  Nie ma korelacji krawiec między pójściem na studia i typem studiów, a zarobkami.
19235:  Żadnej.
19239:  Naprawdę.
19240:  Więc ja nie mogę ci uczciwie powiedzieć, że no tarda, oczywiście nie idź albo idź.
19245:  Nie, to zależy wyłącznie od ciebie, co z tym zrobisz.
19248:  Możesz zarabiać 20 tysięcy po to akisne, możesz zarabiać 2 tysiące i możesz zarabiać 5 tysięcy.
19255:  I mam konkretne przykłady osób, które znam, które właśnie tyle zarabiają.
19259:  To nie są wymyślone kwoty.
19266:  Czasem się zdarzy tak, że nie masz skilla, który umożliwi ci szybkie przekwalifikowanie się, a to jest kluczowe podczas takich studiach.
19274:  Krótko mówiąc, mówiąc bardzo brutalnie, studia humanistyczne tego rodzaju zaczynają być coraz bardziej studiami dla osób bogatych, co jest niedobre pod wieloma względami.
19286:  A przynajmniej dla osób, które mają równocześnie jakąś pracę ekstra i plan B. Natomiast studia inżynierskie dają ci jak najszybciej oczywiście wejście na rynek pracy, zwłaszcza jeżeli są dobrane do tego, czego ten rynek pracy potrzebuje.
19302:  No więc teraz nie muszę mówić, czego rynek pracy potrzebuje, bo wiadomo, co się rozwija najbardziej, czyli AI.
19306:  Ale równocześnie bardzo mnie zbudowało to, że był duży nabór na cyberbezpieczeństwo na AG, bo to znaczy, że ludzie myślą właśnie przyszłościowo.
19318:  Trzeba pieprznąć.
19321:  Got!
19321:  A zatem...
19342:  Szedłbym na studia pod łuk tego, co chcesz na nich robić i pod łuk tego, czym się interesujesz, a nie jakie są iluzoryczne perspektywy płacowe, ponieważ uczelnie nie mają żadnych danych na ten temat, mimo że udają, że mają dane na ten temat.
19359:  10 tysięcy do Reksia stuknęło 90, naprawdę?
19363:  Co wy mówicie?
19364:  A to jest akurat miła liczba.
19367:  Jezu, faktycznie.
19371:  Teraz zobaczyłem.
19372:  No jest, jak byk, 90 tysięcy.
19373:  Jezus Maria, jaka to jest abstrakcyjna liczba, moi drodzy.
19378:  90 tysięcy osób.
19379:  Jeżeli ja mam na wszystkich swoich zajęciach w ciągu roku na dwóch uniwersytetach z 400 osób, no może 500 w porywach,
19390:  Ile ja musiałbym uczyć, żeby dotrzeć do takiej liczby?
19395:  Przecież to jest przerażające, jak sobie to wyobrazicie.
19400:  Ile pracy!
19402:  To wasza zasługa, nie moja.
19404:  Wy subskrybujecie, moi drodzy, robicie zasięgi, tkwicie na streamach, które Krzysztof robi z archaicznych gier, ponieważ ma z tego nieprawdopodobny fan.
19414:  A mógłby przecież cisnąć Elden Ringa jak połowa wszystkich w tej chwili.
19418:  No, przejdźmy teraz Elden Ringa ze szczotką w dupie i na macie do tańczenia i buildem z jednym drewnianym mieczem.
19427:  Wow.
19429:  Wojtek W. cieszy się, że będzie Reksio niedługo.
19432:  Co tu się dzieje?
19432:  O, proszę, proszę, proszę, cały czas jest atak na Nod.
19436:  Dobrze, dobrze.
19437:  Dobrze, dobrze.
19438:  Filip skończył stream o traumie, więc przybywamy przy Marta Ewa.
19443:  Witaj serdecznie.
19444:  Jaki stream o traumie?
19445:  Czemu ja nic nie wiem?
19446:  Co to był za stream?
19447:  Opowiedzcie, co się działo?
19451:  Ze szczotką w dupie jeszcze nikt nie przeszedł?
19453:  No to wiecie, to jest... Wiecie co robić, to jest następny challenge dla kolejnych streamerów.
19457:  Trzeba bezwzględnie... Trzeba bezwzględnie to doradzić.
19463:  Ej, denerwuje mnie to, że zrzucają nieoptymalną liczbę bomb.
19469:  O, proszę, proszę, proszę.
19472:  Jaka to szkoda, że nie odbudowujecie swojej bazy.
19476:  Upmanoeuvre.
19479:  Dobrze, jest.
19483:  Czy to była gra o traumie?
19485:  Czy można się spodziewać takiego jednostrzałowca streamowego jak Fajło?
19488:  Czemu by nie?
19489:  Możemy kiedyś to zrobić.
19490:  Filip grał w GRIS i czaty gadały o traumach z Filipem.
19492:  O, okej.
19493:  GRIS?
19493:  Nie kojarzę tej gry.
19496:  Czy jest jakiś zapis?
19497:  Musi być jakiś zapis.
19498:  Filip robi zapisy.
19500:  Bez życia.
19502:  Bez życia.
19503:  Mierzymy się z traumą.
19505:  GRIS.
19505:  No faktycznie.
19509:  Co to jest za gra?
19510:  O Jezus Maria.
19513:  Przepraszam, ale to moja autentyczna... Nie no, jest artystyczna.
19518:  Znaczy to jest gra artystowska w zasadzie, nie artystyczna.
19521:  Może bym w sumie w to zagrał?
19523:  Tak z czysto takich estetycznych względów.
19526:  To wygląda jak takie dwuwymiarowe Journey, nie?
19532:  Więc nie no, no Journey wydaje mi się lepsze, nie?
19535:  Mimo wszystko.
19538:  Dużo cudowny rozum i przepiękna gra, no proszę.
19542:  Że rozmowy najważniejsze, żeby były dobre.
19545:  Będę się niesamowicie snobował w Jasną Lajmos, znałem ciebie zanim uderzyłeś, 100 tysięcy subów chciałem uprzejmie zwrócić uwagę, że nie ma 100 tysięcy subów na kanale i nigdy nie będzie.
19557:  Gristo gra na około 4 godziny.
19559:  I ja chyba nie umiem grać w krótkie gry, wiecie?
19561:  To jest problem ze mną.
19563:  Nie wiedziałbym, co ze sobą zrobić potem.
19565:  Już coraz więcej tych rekieterów Raynora, którzy nie są rekieterami Raynora, o czym wiemy.
19571:  Już powiedziałem to jakiś milion razy.
19574:  Dobrze.
19575:  Ładnie ginął, ładnie ginął.
19578:  Atmanów!
19581:  Filip mówił o traumie przeprowadzki.
19582:  Już Filip da spokój z tą traumą przeprowadzki.
19585:  Ty... Już... Już mówiłem.
19589:  Już jesteś... Jesteś na nowych śmieciach.
19592:  Już sił spokój.
19594:  Już dobrze jest.
19596:  Nikt cię już nie skrzywdzi.
19598:  Nie przyjdzie żaden meblacz i cię nie zje.
19604:  To już jest ten moment, że trzeba... Tu też jest swoją drogą moja rada dla was.
19609:  żeby zawsze urządzać swoją przestrzeń, nie ważne czy wynajmowana, czy własna, w dzisiejszych czasach to jest luksus, czy akademik, czy hotel, żeby urządzać pod siebie.
19622:  Najgłupsza rzecz, jaką można zrobić, to powiedzieć, że ja od momentu, kiedy się przeprowadzę do nowego miejsca, nie będę już swoich śmierdzących gaci za każdym razem rzucał w skąd pokoju.
19635:  Nigdy tego nie... O, i nigdy nie zrobię też tak, żeby nie rzucić sobie ubrań na następny dzień na suszarkę do prania.
19641:  Nigdy tego nie zrobię.
19642:  Mhm, oczywiście, że to zrobisz.
19644:  Dwa tygodnie po przeprowadzce.
19645:  Dlatego należy zrobić w ten sposób, że jak masz tendencję do rzucania ubrań, a kup sobie coś ładnego, jakiś ładny stojący wieszak,
19652:  na którym będziesz rzucać sobie ubrania za każdym razem.
19655:  Albo jeżeli masz zwyczaj, że wbijasz do domu i wrzucasz klucze z gestem na, nie wiem, na przykład jakąś komódkę i obijają się o ścianę.
19669:  Zaraz dokończę.
19673:  Widzę, że nas zaczynają atakować troszeczkę za bardzo.
19678:  No, więc jeżeli masz taki gest, to kup sobie ładną cynową misę jakąś, której będziesz rzucał te klucze, taką dużą, żeby się nie obijały o ścianę.
19687:  Krótko mówiąc, dom ma być dla nas, a nie my dla domu.
19692:  Śmierdzące ubrania też można użyć.
19694:  Oczywiście, jeżeli ktoś ma taką potrzebę, absolutnie.
19696:  Dom jest dla nas, a nie my dla domu.
19700:  Najgorsze, co można zrobić, to stwierdzić, że zmienię swoje nawyki, dzięki którym wygodnie mi się żyję, ponieważ...
19707:  Bo dom!
19708:  Łoł!
19708:  O Jezus Maria!
19709:  Przestrzeń!
19710:  Ojej!
19711:  No cło!
19713:  Nie, nigdy, absolutnie.
19715:  Czy World of Starcraft otoczy Conan Conqueror?
19716:  Na równi.
19717:  Na równi.
19718:  Jeżeli chodzi o kampanię fabularną, jedno i drugie jest mocne.
19725:  Dobrze, będzie następna, następna atomeweczka.
19728:  Pieprzniemy ją w tym miejsce, w to miejsce tym razem.
19731:  A może w to?
19732:  Ej, pieprznijmy w to, w to miejsce.
19736:  Pieprzyjemy w to miejsce, bo tutaj jest całą... O, o właśnie, te rzeczone.
19762:  Jakim cudem to przetrwało? !
19766:  Mój wielki atak.
19770:  W imię Kayna, tak jest szept!
19772:  Ja mam przyzwyczajenie rzucania ciuchów i ręczników na podłogę.
19775:  Trzeba sobie za jakiś wieszaczek dać, taki stojący wolno.
19780:  Ja mam na przykład tak, że zawsze gubię rzeczy.
19784:  Zawsze.
19784:  Wszystko jestem w stanie zgubić zawsze.
19786:  Więc co zrobiłem?
19787:  Zrobiłem sobie taką małą półeczkę w kuchni.
19792:  Na którą umieszczam wszystkie rzeczy, które... Na której umieszczam wszystkie rzeczy, które zawsze gubię.
19797:  Proste.
19803:  Glees, piękna gra, mówicie.
19806:  Ooo, dobra, inaczej.
19809:  Trzeba wyeliminować te jednostki, które nam teraz zagrażają najbardziej, bo te czołgi, niestety, poszukiwacze, strzelają tak, że... Do góry.
19824:  Nas interesuje wyeliminowanie tego dziadostwa.
19828:  No co, no nie mów mi, że nie masz zasięgu.
19831:  Jakbyś był wrogiem, miałbyś zasięg na pół mapy.
19835:  To właśnie!
19836:  Speaking of the devil!
19851:  To jest niesamowite Dobra Atakujesz Okej Dobrze!
19878:  Wrócić do Warhammera Chaos Gate, dać długą szansę.
19880:  Gram w ostatniej, jest znacznie lepsza.
19881:  No na pewno, bo przecież był jakiś paczek pewnie, nie?
19884:  Jaka jest misja dodatkowa?
19885:  Już sprawdzam.
19885:  Misja dodatkowa jest zniszcz władców umysłu obcych, którzy teleportują wojska.
19888:  To jest pierwsza rzecz jaką mieliśmy zrobić w grze i nie zrobiłem tego jeszcze.
19893:  Bo chcę jak chcę to zrobić porządnie.
19895:  Dobra, przygotujemy się do zrobienia bazy nowej.
19898:  Zrobimy to tak.
19900:  Nie, nie, nie, nie, nie, nie.
19901:  Zrobimy to tak.
19902:  Budujemy sobie MCV.
19905:  MCV można przenosić?
19906:  Zaraz, zaraz, stop.
19908:  Tego nie wiem.
19923:  Nie, MCV nie można przenieść.
19926:  Ale słabe.
19930:  Widzicie, co jest słabsze?
19931:  To, że właśnie nie mogę tego wyjść w tamtym miejscu.
19934:  O Boże, drogi, to jest żenujące.
19935:  Czy były jakieś zmiany punktacji?
19939:  Nie wiem nic na temat tego, Krzesimirze.
19941:  Ja się nie interesuję kompletnie rekrutacją, punktacjami.
19943:  Wypieram to, denerwuje mnie, że to istnieje w ogóle.
19947:  Więc nie wiem, nie mam zielonego pojęcia.
19949:  Wiem, że to jest absurdalne kompletnie.
19951:  Nie zgadzam się z tym pryncypialnie.
19952:  Uważam, że to powinno zostać zlikwidowane i że to skandal.
19960:  Dobrze, zabity władca umysłu.
19962:  Good.
19962:  Hehehehehehe.
19968:  Fantastycznie.
19969:  Intelligence data updated, zawsze miłe.
19973:  Proszę bardzo, władca umysłu obcych.
19977:  Kiedy już mieliście nadzieję, że usadowieni rozpadli, no jesteśmy bezpieczni.
