🔴 Wakacje w Teyvacie | GENSHIN IMPACT Livestream #15
🔗 https://www.youtube.com/watch?v=9ILtuiAVQFI

4:  Cześć.
14216:  O, tu znowu.
14216:  Zawsze mówię o swoich rzeczach.
14218:  Czy... może... masz coś, co chcesz podzielić?
14223:  To w porządku, jeśli nie.
14229:  Rodzice mnie usiłowali tego oduczyć i jak kupowali mi Twixa, wyobraźcie sobie jakie okrucieństwo, brali mi jeden kawałek Twixa, żebym się nauczył dzielić.
14240:  W związku z powyższym, oczywiście, do dzisiaj się nie nauczyłem i teraz jak kupuję Twixa, to za każdym razem jem dwa paluszki naraz.
14250:  Tyle mnie nauczyli w tym temacie.
14252:  A czy to jest ten crush?
14276:  Tak, to jest Lumine, zwana także Lady Arribeth, a to jest fruwająca beza, która piszczy.
14283:  Jak zepsuty tranzystor.
14289:  Wygląda na to, że oni są przyzwyczajeni.
14291:  O, tak!
14291:  Ta wersja... Dzieci?
14292:  Wydaje mi się, że możesz to powiedzieć.
14294:  Musiało ich trwać dużo czasu, by mnie znaleźć.
14296:  Więc... powinienem zobaczyć, co oni potrzebują.
14299:  Przepraszam, Otosa.
14299:  Musimy kontynuować tę rozmowę jeszcze raz.
14302:  Jeszcze raz, co?
14317:  Ehm... tak, w porządku.
14319:  Wrócę do wioski.
14320:  Miło cię widzieć, podróżniku.
14332:  Uważam, że to pierwszy raz, że nas poznamy.
14351:  Oooo!
14356:  Zgadłem!
14356:  O, wiesz o mnie?
14357:  To dosyć niespodzianka.
14359:  Nie wierzę, że już cię spotkałam.
14365:  O, rozumiem.
14368:  To była pamięć, nie?
14381:  To był dobry quest z Calibertem.
14385:  Bardzo poruszający.
14386:  Teraz bym miał trochę lepiej.
14402:  To dlatego te hiliczurle tutaj były w takiej mnogości... Nie, wszystko rozumiem.
14407:  Oho, oho, oho, oho, oho, oho, oho, ksenojęzyk, ksenojęzyk alert.
14413:  Ten ksenojęzyk się pojawiał w Sumeru.
14415:  To jest język tego superkomputera, którego używała Nahida.
14423:  To miało swoją nazwę oczywiście.
14426:  Naturalnie jej nie pamiętam.
14433:  Cześć Rose, dobrej nocy dla ciebie.
14436:  Akasza.
14438:  Terminal Akasza, tak jest.
14441:  No piękny enpec, piękny.
14442:  Uczyniliśmy go takim.
14446:  A się zapatrzyła.
14448:  The proof of existence.
14451:  Ej, ładne miejsce.
14452:  Szkoda, że nie możemy sobie imbryczka zrobić tutaj, nie?
14455:  O, byłoby super.
14459:  Ojoj, jaki ładny efekt.
14461:  Tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup, tup
14490:  Wydaje mi się, że możesz nazywać to celem mojej świadomości.
14492:  Jestem kimś, kto po prostu nie istnieje w rzeczywistości.
14496:  Jak ty... To nic.
14498:  Wciąż mam wystarczającą siłę, aby być częścią dobrego hosta.
14502:  Zawsze mam nadzieję, że będę miał szansę rozmawiać z tobą tak.
14506:  I teraz... czas w końcu przyjeżdża.
14516:  Dla mnie jest to świątą śmierci.
14519:  Ekstremalna szkoda i ból.
14520:  Światło i nienawidzenie, które przechodziły przez twoje brzmienie.
14526:  I poziom niebezpieczeństwa, który nie ma zrozumienia.
14529:  Ojciec powiedział mi, że gdybym posiadł wszystkie te elementy, to bym stał się świątem śmierci.
14539:  Ale... bez względu na moje intencje...
14544:  Daw Bigos pisze, że dostaje woman Baldur's Gate, a zrobili wszystkie side questy w pierwszym akcie, bo to nie jest łatwe, a poza tym drugi akt jest faktycznie trudny, tam się w tym lesie dzieją straszne rzeczy.
14565:  Marcin Mortka pisze, że stracęcy Matza Fortena są dobrzy.
14569:  No ja czytałem synopsis i nie widzę tam wielu magów.
14573:  Czy tam są magowie?
14574:  Są smoki, jest magia?
14575:  Okej, przekonałeś mnie.
14580:  Czemu jest gorąco, jak mam włączoną klimatyzację?
14582:  Tego jeszcze nie było.
14583:  Dzisiaj jest gorąco na zewnątrz?
14603:  Włączyłem tryb turbo w klimatyzacji.
14604:  Tryb turbo oczywiście jest oznaczony mięśniami myślnymi i mam nadzieję, że rzeczywiście zadziała.
14615:  Bywało gorzej czy tajnie?
14616:  Okej.
14617:  Codziennie jest gorąco.
14618:  No to wiem, dlatego nie wychodzę z domu.
14623:  Dobra, dusza na reddicie przetłumaczyła treść tego ksena języka, który widzieliśmy.
14626:  Oj, dzięki Amarelio.
14628:  Farewell, Atosa.
14629:  I apologize for making you know me willingly.
14632:  Still I don't wish you to forget me.
14634:  Ej, czyli jest jakiś słownik tego języka?
14636:  Nie wiedziałem.
14640:  Jak poradzić sobie z Mesmerem i Raminą w Elden Ringu?
14642:  Przywołać Samona.
14647:  Albo obejrzeć tutorial, w jaki sposób unikać ataków, które nie mają czytelnych telegrafów.
14652:  In truth.
14654:  Ten język jest na wiki?
14655:  Jezus Maria, ile tych języków tutaj jest.
14660:  Czy to jest Taviat Script?
14661:  Tak!
14661:  Chyba?
14661:  Nie wiem.
14684:  Jezus, tutaj są, tu są ksenojęzyki, nie, to było z Sumeru, tu są, Jezu, tu są ksenojęzyki dla wszystkich?
14694:  Nie no, ja naprawdę, ja naprawdę jestem w szoku w tym momencie.
14701:  Tego nie wiedziałem.
14702:  I wy się pytacie, o, Wolverine Ways może, a może co innego, wiecie, no, głębia, która jest w gęści, niesamowita absolutnie.
14711:  Nie wiedziałem tego.
14712:  Kurczę, ja to muszę to na wykładzie wspomnieć o tym.
14714:  Mam wykład o Xenojęzykach 1.
14716:  Ja już widzę, że on jest mocno do zaktualizowania.
14722:  No niesamowite absolutnie.
14724:  Wrzucam wam linka.
14727:  Myślałem, że... Wiecie, bo te napisy są w miarę podobne, co nawiasem mówiąc jest mądre, ponieważ napisy w tym samym świecie powinny być podobne, ale na przykład ten Li Wei przepięknie naśladuje chińskie, to jest wszystko przetwarzane ładnie.
14744:  No tutaj widać naśladowanie kanjin, ale wiecie, ale z modyfikacjami... Nie no, super.
14754:  W dużej mierze ten wykład Peter Gargos się opiera na książce takiej, którą wam mega polecam, The Art of Language Invention.
14762:  The Art of Language Invention.
14765:  On jest autorstwa człowieka, który robił język do traki dla gry o tron.
14771:  To jest to.
14772:  Patrzcie, jak fajnie zrobiona okładka, nie?
14774:  Że to jest właśnie niby sztuczny język, a tak naprawdę rozpoznaje poszczególne litery.
14779:  David J. Peterson wygrał, wydał, to są znane wydawnictwa Penguin Books.
14784:  Karyburt umarł, dlatego już nie istnieje poza wspomnieniami ludzi.
14794:  No, to wynikało z tamtego questu.
14797:  The person you see before now is nothing but a remnant of consciousness left over from within the Loom of Fate.
14802:  To jest najlepsze narzędzie, które wydał Genshin.
14805:  Mnie się często zdarzało to, że kliknąłem coś, to było ważne, i teraz nikt nie wymaga od mojej niepamięci wysiłku.
14812:  To jest arcydzieło user experience designu.
14816:  As for your question, the Loom of Fate is a device capable of weaving ley lines.
14824:  No już fajnie jest, że te ley lines się pojawiały jako to, co
14841:  Pozwala nam farmić doświadczenie, tak?
14843:  Więc to się w jakimś sensie łączy z tą mądrością i tymi planami astralnymi, do których jesteśmy w stanie się przenosić naszą świadomością.
14851:  Mała rzecz, a cieszy.
14853:  Once fully completed, the moment it gains the power to weave ley lines, it loses the lower level ability to influence memories.
14862:  But it also becomes a tool that can change the entire world.
14867:  To jest zupełnie incepcyjne.
14873:  Gęsi prowadził coś, co było w visual novelkach od wieku... Dobrze, że mi to mówicie, bo ja nie śledziłem visual novelek aż tak bardzo, bo i Lilio Vayne to napisał, i Peter Kargos, a nie ukrywam, że...
14894:  A jeszcze o to dopytam, czy jest też voice acting przy tych wypowiedziach?
14901:  To mnie bardzo ciekawi, dobrze wiedzieć, że to stamtąd pochodzi ten pomysł, bo ja nie widziałem tego w żadnej innej grze RPG ever, wyjąwszy stare RPGi jak np.
14910:  Two Words, które miały log dialogów.
14912:  Ja to znałem jako log dialogów, ale na pewno nie był tak łatwo dostępny i na pewno nie było tam wokalizowanych linii dialogowych.
14923:  Nie w każdej, ale ogólnie tak, pisze Amarelia.
14926:  Okej.
14927:  Okej.
14928:  Dobrze wiedzieć, dziękuję wam.
14931:  O ile dobrze pamiętam, Locke ostatni dialog miał już GTA San Andreas.
14934:  No tak, tak, bo w grach to występowało, ale nie w takiej formie.
14938:  Polecam Doki Doki Literature Club, co do głosów nie kojarzy, zapis dialogów jest, pisze Pitek Argos.
14941:  Odsunął Doki Doki, chyba Czerw fantastyczny ogrywała na streamach.
14945:  After all, its existence cost me my life.
14951:  Tak więc wspomnienia, które nagle pojawiły się w umyśle Danów, były założone przez Caribert przez półkończącą lumię śmierci.
14958:  Ale dlaczego założyłeś wspomnienia o sobie?
14972:  Ma sens, visual novel skupiał się bardzo na dialogach.
14988:  Jedyna możliwość, żeby progresować questy w Elden Ringu, to jest zapamiętywać linie dialogowe, które za każdym razem są kryptyczne, ponieważ nie ma żadnych innych wskazówek w grze, co zrobić dalej, w związku z powyższym, jeżeli jakaś postać na półwyspie 240 km od miejsca, w którym aktualnie się znajdujesz i po tym jak
15004:  Cztery ostatnie godziny walczyłeś z bozem, powiedziała ci, oh white arnish one, you must enter the kingdom of shit on the southernmost corner of shitland, to ty to musisz zapamiętać, ponieważ następnym razem będziesz musiał znaleźć tę postać na północy, w zupełnie innym miejscu, tego gra ci nie pokazuje.
15019:  W związku z powyższym, tam kurwa mać powinien być log dialogów, jak w żadnej innej grze.
15026:  Ale nie, bo oczywiście optymalne rozwiązanie to jest zajrzeć do poradnika.
15030:  Albo jak się steamuje, to słuchać na czatach ludzi, którzy zajrzeli do poradnika.
15034:  I just wanted them to feel like I once existed in this world.
15041:  As if I had a chance at life.
15049:  Już nie mówiąc o tym, że nie miałem... Log questów jeszcze bym przeżył, brak log questów, ale log dialogów naprawdę nie, bo te dialogi są poetyckie, wiecie, wystylizowane, więc zapamiętywanie takich suchych informacji typu świątynia, północ, półwyspu, ważne, jest dość skomplikowane.
15066:  Właściwie weszło na suma pierwsze, co usłyszałem, tak jak Krzysztof Krzyś, że pisze bułka.
15070:  To się zdarza.
15078:  W sumie... Będę nie mógł kwestia robić z YouTube'em w tle.
15080:  Oczywiście!
15082:  Ale ja po prostu... Ja po prostu nie mogłem to zaakceptować.
15088:  Musiałem wiedzieć, jak to byłoby, gdybym miał własną życie.
15105:  Ej, ale wiecie, to jest jeszcze podwójnie dobry argument, ponieważ wizualnowelki są japońskie.
15113:  From Software stosuje się do japońskich zasad projektowania gier, czyli oni to robią absolutnie celowo.
15119:  I celowo nie robią innowacji.
15122:  O!
15122:  Tent in Quarantino lubi to.
15124:  Mmm...
15136:  Okazjonalne ataki Healy Turley.
15137:  Ale piękne.
15139:  I wiecie co jest wspaniałe?
15160:  A wiecie, co jest wspanialsze?
15162:  I teraz mamy piękny kadr.
15164:  Nic już go nie szpeci.
15166:  To teraz wracam do szpecenia kadru.
15168:  Ale uwielbiam to.
15170:  To jest następna rzecz, którą można byłoby wprowadzić.
15172:  Prosty przycisk z chowaniem całego interfejsu.
15175:  I wiecie, co jest jeszcze piękniejsze?
15177:  Można byłoby zrobić coś takiego, że jeżeli nie chcesz mieć na przykład wskazówek w takim Eldeningu chociażby, masz iść do jakiegoś punktu.
15185:  Proszę.
15186:  Nie masz.
15187:  Potrzebujesz?
15188:  Proszę, masz.
15190:  Problem solved?
15193:  A strasznie mi się podoba ten kadr, to jest bardzo taki studio-gibliowy kadr.
15199:  Krzysztof z tym kuzynem, który mu książkę zrzucał, tak.
15211:  Wspinał się, ja go obrzucałem orzechami.
15214:  Taki był kontekst jeszcze.
15216:  I potem książka mi spadała i ja musiałem znowu schodzić na trawnik, brać książkę.
15222:  Dlatego też Krabia Monte Cristo do dzisiaj ma takie zielone ślady.
15225:  Słuchaj, ciekaw jestem, czy to się zachowało.
15227:  Będziecie mieli dowód.
15227:  Ha!
15228:  Ha ha!
15242:  Haha!
15243:  Będzie dowód.
15244:  Proszę bardzo.
15245:  To jest mój Krabia Monte Cristo, tak?
15252:  Proszę bardzo.
15255:  Proszę bardzo.
15256:  Brudny, brudny grzbiet pierwszego tomu.
15259:  Upaprany trawą.
15261:  Gdzieś tu jeszcze powinny być jakieś gorsze ślady, ale nie widzę.
15265:  Znaczy jak dla mnie, jak dla mnie taki stan książki to się rzadko zdarza.
15270:  Pewnie będzie, Krzysztof, to jest białe, tam nic nie widać.
15273:  To jest bardzo brzydkie.
15281:  W takiej lokacji jak w Gęszczynie chyba nie można nawet zdjęć czy screenów z aparatami zrobić, a przynajmniej w takiej oazie z zatrzymaniem czasu tak było.
15286:  Absurdalne.
15287:  No.
15288:  To jest absurdalne.
15289:  Wiesz, a możesz sobie zrobić tradycyjny screenshot teraz.
15291:  O, proszę bardzo.
15294:  Widać, mówicie.
15294:  No to dobrze.
15295:  Więc udowodnione.
15296:  Książka spadała.
15298:  Krzysztof nie fantazjuje.
15301:  Jest manga hrabiego Magda Christo, ale numer...
15305:  Wiem, że to brzmi głupio.
15335:  O czym to?
15336:  W dużym skrócie jest sobie arystokrata, potem trafia do więzienia wskutek spisku i ucieka z niego i stwierdza, okej, okej, dobra, wyście mi zajumali moje życie, to ja teraz wam pokażę.
15349:  Więc to jest taka szlachetna zemsta, nazwijmy to.
15354:  Przecież... moja życie skończyło się dawno temu.
15360:  Wszystkie szanse, że żyję, zostały wyczerpane od mnie, kiedy miałem 8 lat.
15365:  Moja świadomość została wytworzona w niebezpiecznym świecie.
15372:  Nawet formy, które widziałeś przed nami, były niczym innymi inwencjami z powodu mojego ojca.
15382:  Nie mogę spojlować do końca, master.
15386:  Revenge porn!
15387:  Tak, revenge porn w stylu XVIII-wiecznym.
15393:  To brzmi jak coś, o czym pisali wszyscy Francuzi w tamtych czasach, to prawda.
15397:  Przeczytałem na jakiś czas temu Gravia Montegresa, niesamowicie spodoba mi się ta książka, obie części.
15400:  Dimash świetnie ukazał portret psychologiczny Edmuna Dantesa, tak, absolutnie.
15405:  Co więcej,
15407:  Ja w ogóle uważam, że akurat te przygodowe takie powieści, nie fantasy, które czytałem za dzieciaka, właśnie Dima albo Curwood albo Jack London, Zilvern i tak dalej, to są jakieś rzeczy, które ukształtowały moje oczekiwania wobec literatury i może też dlatego tak lubię dzisiaj fantastykę, bo ona bardzo dobrze nawiązuje do tego świetnego warsztatu pisania.
15434:  Raia Monte Cristo, Ena Moriyama to jest nazwa tej mangi, pisze Ars Benevivendi.
15438:  Bardzo Ci dziękuję, sztuko dobrego życia, za... O Jezu!
15449:  Dadas!
15451:  Dadas!
15455:  Dajcie spokój, to jest styl graficzny.
15466:  Zdecydowanie lepsze niż to, co pamiętam z Alexandre Dumas.
15480:  In the end, this all stems from the tragedy that occurred in Acolyte, where we have witnessed the tragedy of Darth Plagueis the Wise.
15491:  Co?
15493:  I know.
15494:  Złatwimy się, że jakaś nekromanta jej się uda.
15499:  Even though you only appeared in the memories...
15524:  Wszyscy uwierzyli, że kiedyś mieszkałeś wśród nich.
15527:  Wiem.
15534:  Kapitanie Danesliffie?
15536:  Twilight Sword?
15537:  Nie trzeba się z nim porozmawiać.
15540:  Wszystko już powinno być zakończone na jego bądź.
15545:  Dokładnie.
15546:  Jako ktoś, który mógłby tylko istnieć w wspomnieniach ludzi.
15550:  Fakt, że mogę z tobą porozmawiać w mojej świadomości tak...
15557:  Faktycznie, brak ciała może przeszkodzić nekromandzie, chociaż nie każdemu, bo macie w tym Starym Królestwie Garfanixa nekromantę, który potrzebuje tylko postaci duchowej jakiejś, albo wystarczy ślad duszy, imprint, cokolwiek.
15582:  To, czego nie widzieliśmy!
15584:  Nie musisz się martwić o kapitana Danesleffa.
15587:  Jest całkowicie w porządku.
15589:  Jedynym powodem, że stracił go to oczy, było dlatego, że ja zdążyłem wymyślić dokładnie to, o czym planował.
15595:  Kapitan Danesleff miał oczy wewnątrz swojego ciała przez cały czas, prawda?
15606:  Mój plan był wziąć Order Abyssu do nieznanej miejscowości.
15610:  Kapitalizować na ich poszukiwaniu Ej, aby mieć szansę na konfrontację z księgiem.
15616:  Potem przekazałby Ej do ciebie i powiedziałby ci, żeby go zabrać z tej miejscowości.
15620:  W ten sposób, kapitan Danesleff mógł osiągnąć swój cel i ubezpieczyć bezpieczeństwo Eja na razie.
15627:  Bardzo skomplikowany plan.
15631:  Co tu się dzieje?
15632:  To dlatego on miał tę migrenę?
15673:  Rozumiem.
15675:  Rzadko się zdarza, ale rozumiem.
15682:  Zazwyczaj w tej sytuacji, kapitanie Dainsleu nie zauważyło żadnego zwykłego.
15688:  I wziął tę pamięć, żeby być prawdziwym.
15692:  Przepraszam, podróżniku.
15694:  Ale musiałam, żeby Luma Fate została ukończona.
15697:  I żeby to zrobić, musieliśmy odzyskać jego oczy.
15705:  Obiecuję, że nie próbuję nic od ciebie ukończyć.
15710:  Ale... naprawdę nie mam pojęcia, o czym planuje król.
15713:  Ciekawe ile czasu zajmuje zrobienie takiego językowego przykładu gry jak Genshin?
15717:  Dobre pytanie.
15718:  Pewnie robienie wielu wersji językowych to jest jedna z wielu rzeczy, która odpóźnia produkcję.
15723:  Na planie podobno będzie wstrzeszenie do życia postaci, które już spotkaliśmy w grze.
15725:  Ludzie myślą, że będzie to seniora.
15727:  To ja?
15729:  To ja, Vale?
15732:  Teraz mam podejrzenie, że będzie to Caribert.
15733:  Tak, to brzmi zdecydowanie sensowniej.
15736:  Biorąc pod uwagę wybory w Genshinie, które są zawsze podyktowane tym, czy jakaś postać jest dobra czy zła.
15743:  Doktor Fluffy, że dzisiaj stuknęło dwa lata wspierania kanału, należy się dodać do poziomu ognia.
15746:  Dziękuję najserdeczniej, gratuluję zarazem.
15749:  Dwa lata to jest kupa czasu.
15755:  Wśród wszystkiego, co moglibyśmy planować, boję się, że jestem zbyt nienawidzony, by nawet zdobyć wyjście z większego obrazu.
15763:  W każdym razie, miałem własny usługę dla Luma Fate i mój cel, przynajmniej, został uczyniony.
15771:  Pamiętasz mojego ojca, prawda?
15801:  Kloutar Albaric.
15804:  Myślałem, że widziałeś go w wspomnieniach twoich siódeł.
15808:  Po tym, jak użył sił Abysu, by powstrzymywać się do mojej formy helicjolickiej.
15814:  Przez niebezpieczny poziom psychicznej.
15817:  Aby mnie uspokoić, mój ojciec mi opowiadał historię, że to był świat fairy-talej, gdzie musiałem przyjąć formę małego monsterza.
15830:  Ciekawe, że miał takie same szaty swoją drogą.
15833:  Ludzie, którzy mają dobrą pamięć pewnie połączyli kropki szybciej niż ja.
15843:  Moim celem było proste.
15847:  Używać Lumi Fate w jej praktycznie ukończonej formie.
15850:  Kiedy jej umiejętność stworzenia wspomnień była na jej silniejszym poziomie.
15855:  Żeby wytworzyć specyficzne wspomnienia w myślach Hilla Churls.
15859:  W tych wspomnieniach... Powiedziałbym im historię.
15865:  Tak samo jak mój ojciec mówił mi.
15869:  W absencji pisze, że to jest tradycyjny strój Kenry'a.
15873:  Rozumiem.
15884:  To jest też ciekawe, bo to oznacza, że teoretycznie można byłoby wszystkich Hilturli sprowadzić z powrotem na dobrą drogę.
15900:  A mógł też bazać wygląd na ojca Amarelię, absolutnie.
15903:  To też prawda.
15905:  Mógł też bazać wygląd na ojca Amarelię, absolutnie.
15907:  To też prawda.
15909:  Mógł też bazać wygląd na ojca Amarelię, absolutnie.
15914:  To też prawda.
15921:  Znaczy, powiem wam, że w takiej sytuacji on rzeczywiście zasługuje na wstrzeszenie.
15924:  Znaczy, zabawne jest mat, że tym razem większość rozumie, być może dlatego, że ktoś daje mi możliwość, w razie czego, przejrzenia sobie logu dialogów.
15952:  Boże, jak ja teraz będę do tego nawiązywał.
15954:  W każdej grze będę do tego nawiązywał.
15956:  Że poniżanie gier za pośrednictwem przyrównywania ich do Genshin Impact jest moją absolutnie ulubioną czynnością, zwłaszcza, że strasznie dużo ludzi gatekeepuje, mając problem z graniem w gry tego typu.
15973:  Bezinteresowne poświęcenie inaczej.
15976:  Teraz wszyscy będą wzdychać moi drodzy.
15979:  Dobrze, ja znikam, bo jest ładna scena.
16016:  Wygląda na to, że byłem za późno, żeby jeszcze raz zobaczyć Karibeara.
16043:  Okej...
16074:  Czy to była po prostu transkrypcja mojej walki z Seniorą, moi drodzy, te westchnięcia i jęki?
16086:  Ta walka wcześniej była ciężka.
16089:  Ta przeciwko Dane.
16091:  Mówię, nie oczekiwałem, że po wszystkim... On wciąż przesadził, żeby wyciągnąć swój swód przeciwko mnie.
16098:  Czy to nie dlatego?
16101:  Być może wciąż bym nie był przyzwyczajony do Twilita.
16105:  Nawet po pięćsetach latach.
16106:  Co masz na myśli z tłumem śmierci, mój przyjaciel?
16111:  Wciąż nie mam sposobu, by go wykorzystać do swojego pełnego potencjału.
16116:  Jeszcze czas.
16116:  Przed tym, jak oczekiwają się pragnienia Boga.
16118:  Tak.
16118:  Po pięćsetach latach, a już od kataklizmu w Khaenri'ah, nie było żadnego oczekiwania na działanie.
16135:  Ciekawe jestem, kiedy powrócą Heavenly Principles.
16138:  No, zapewne między Szneznają a Kenrya.
16144:  Czyli między wersją, mówiąc gamingowo, szóstą a siódmą.
16150:  To byłoby piękne i epickie.
16153:  Nie dawno temu widziałeś, jak Hydroarkon zniszczyła swój święty król.
16158:  Tak.
16159:  Taka błędna nieprzyjemność za rządy.
16161:  I wciąż Celestia nie wziął żadnej akcji.
16166:  Niszczy mnie to,
16174:  że w anime, o jest fala bro na czacie, że w anime zawsze w wersji angielskiej, to chyba było najgorsze w Code Geass, które zacząłem oglądać po angielsku i skończyłem, bo już nie byłem, jakbym się przyzwyczaił do japońskich głosów oryginalnych, a wcześniej zaczynałem dlatego, że na Crunchyroll akurat taka mi się wersja odpaliła automatycznie, nieważne, w każdym razie każde zdanie zaczynało się od HOWEVER.
16197:  HOWEVER!
16198:  HOWEVER!
16198:  Co jest takiego w tym?
16200:  Niemożem japońska konstrukcja jest jakaś taka, która jest giga popularna i ona jest blisko znaczna z HOWEVER, ale to jest tak często używany relator, że to się w głowie nie mieści.
16210:  Na jakim poziomie trudności przechodzimy?
16211:  Na Baldur's Gate?
16212:  3?
16212:  Na najtrudniejszym, ale nie na tym, gdzie ci wszyscy umierają.
16216:  Ale to nie ma znaczenia w takich grach, znaczy w D&D nie ma poziomów trudności, więc to whatever.
16222:  Graj na takim, jakim będzie ci wygodnie.
16226:  Ale wydaje mi się, że na pewno nie grałem na jakimś łatwym czy coś, no bo to na streamach nie ma sensu.
16230:  Więc ja się na początku sporo męczyłem, tylko że potem wiedziałem, co zrobić, tzn.
16234:  zdobyć duże zaklęcia obszarowe, takie, które zadają przede wszystkim obrażenia przez parę tur.
16241:  Możesz to powiedzieć.
16243:  Spójrz tylko na Karibeara.
16246:  Był tak czysty i jednoznaczny.
16250:  Spacer, w którym teraz jesteśmy, jest idealną reprezentacją tego, kim był.
16256:  Początkowy i spokojny.
16257:  Nawet jak błyskawiczny.
16259:  Widzieć straszne widzenie wewnątrz pokoju nie było wystarczająco wystarczające dla jego duchu.
16264:  Dostał komfortu ludziom tego świata.
16266:  Mimo to, że został odzyskany od tego questu.
16269:  Więc zapytaj sobie to.
16280:  Kto był tym, kto zapłacił mu tego prawa na istnienie?
16282:  Oczywiście.
16283:  To tylko jeden przykład.
16285:  Moje uczucia o praktykach świętych są za skomplikowane do wyjaśnienia w kilku słowach.
16289:  Co to znaczy?
16290:  Jesteś jedynym w tym świecie, który mi to nazywa.
16313:  To jest prawda.
16314:  TO JEST PRAWDA!
16315:  WSZYSCY MÓWIĄ O TRAVELER!
16320:  Jest tak dużo, czego chciałabym zapytać, ale z jakiegoś powodu nie jestem zainteresowana pytaniami.
16328:  Jest tylko jedna rzecz, którą muszę zapytać.
16337:  Jedna rzecz, której nigdy nie mogłabym zrozumieć.
16341:  Tak, faktycznie, zmieniło się jej imię przy podpisach też teraz.
16345:  Z mojej Lady Arribeth.
16348:  Design issues.
16349:  I'm sorry, design issues.
16364:  Na końcu mojego podróżu, przyjechałem do miejsca, znane jako Wiosna Kwiatów, na końcu.
16371:  Pamiętasz?
16372:  Dało się dawno temu, kiedy przejeżdżaliśmy między światami razem.
16377:  Powiedziałeś mi, że chciałeś znaleźć miejsce w uniwersytecie, gdzie ta jedna kwiatówka była w pełnej kwiatach.
16385:  Żeby takie miejsce nagle pojawiło się przed nami?
16403:  Przynajmniej nie ma między nimi jakiegoś bifa, o co się obawiałem.
16411:  To jest kwiat, który ma Lumine?
16414:  Z ich rodzinnego świata?
16417:  On ma swoją nazwę?
16424:  Nie, nie został, nie został wymieniony.
16427:  U?
16427:  U?
16427:  Nazywa się intejwat ta roślina, okej?
16438:  W tejwacie.
16450:  Ten kwiat podobno rośnie tylko w Henry'a.
16451:  Aaa, dobre!
16452:  W którymś z tych starszych questów to było ok, Archie.
16454:  W tej wadki, nie?
16455:  Tak, w tej wadka jak stokrotka.
16486:  Wciąż tak ślubi.
16486:  Heimann's head feels all fuzzy.
16514:  Cufam to co powiedziałem, nie było miło wrócić do Sumeru.
16529:  Czy jest gdzieś jakaś kieszonia astralna, gdzie cię nie ma?
16545:  Aaa, tu jesteś.
16546:  Zobaczyłaś?
16546:  Bayram, pewnie jesteś szczęśliwy.
16547:  Zrobiłeś coś dobrego.
16562:  Nie pyta się o to ludzi o poranku.
16564:  Coś dobrego?
16564:  Nie było niczego dobrego czy strasznego, tak bym powiedział.
16568:  To tylko, że... no... wioska zorganizowała ostatnią partię szukających wczoraj.
16573:  Nie czuło się dobrze, że zostawiła wszystkie szukające do podróżników.
16579:  Więc tam byliśmy, szukając, kiedy nagle ten jeden chłopak powiedział, że wszystko wróci do niego.
16586:  Zgodnie z nim, jeden dzień w nocy, przejechał przez ten jeden drzewo na zewnątrz wioski i zobaczył naszą pustą wioskę.
16594:  Tam był, śpiący pod tym drzewem, sam sam.
16597:  Jego rodzice przyjechali trochę później, aby go uwiecznić, i wszyscy zostali razem.
16602:  Wyglądało na bardzo szczęśliwe rodzinie.
16605:  I po tym, no... Wszyscy zaczęliśmy czuć, że to naprawdę jest to, co się stało.
16612:  To trochę dziwne, że zapomnieliśmy o tym przez tak długo.
16614:  O, a my też nie pamiętamy tego imienia.
16617:  W porządku.
16619:  No, to nie jest to imię, które słyszysz codziennie.
16621:  Byłoby to pomocne, gdybyśmy to wcześniej pamiętali.
16625:  No, mam nadzieję, że jest szczęśliwy, gdziekolwiek jest.
16630:  I wszyscy jesteśmy zadowoleni, że wiemy, co się stało.
16635:  Znaleźliśmy ten kwiatek w jaskini przy leżących niekoniecznie żywych hilczurlach.
16639:  To może ja go mam w ekwipunku jeszcze?
16642:  Muszę sprawdzić.
16645:  No i mogłaby tak mówić przez cały czas, tak?
16649:  Może jest w ekwipunku?
16650:  Nie mam w ekwipunku.
16652:  Ale miałem coś innego sprawdzić.
16653:  Lok dialogów, Boże drogi!
16655:  Quests.
16658:  No i gdzie to macie?
16668:  Nie.
16671:  Nope.
16674:  Archiwum.
16677:  Ma to sens?
16678:  Boże, jestem tutaj pierwszy raz w życiu.
16681:  NIE!
16684:  Aha, w ten sposób.
16685:  Books, materiali... Travel... Travel log?
16692:  Aaaa!
16693:  Ale to jest wszystko!
16696:  Jezus, to jest wszystko!
16700:  Akurat kliknąłem w Paimon.
16703:  O!
16717:  Poctus angonomia cocomi!
16728:  Kamisato Ayaka.
16729:  Gdzie jest Raiden Shogun?
16734:  Archiwa są absolutnie kompletne.
16735:  Gdzie jest Raiden Shogun?
16738:  Kadehara Kazucha.
16740:  Przeprzyć Kadeharę Kazuchę!
16742:  Chcę Raiden!
