🔴 Czeski film — DEUS EX: ROZŁAM LUDZKOŚCI Livestream #2
🔗 https://www.youtube.com/watch?v=vWs-sFR3ZYc

33:  Dzięki za uwagę!
24133:  Okej.
24136:  Krzysztof rozumie, Krzysztof rozumie.
24138:  Zajęło mi to trochę czasu, ale zrozumiałem.
24146:  Okej.
24148:  Teraz co zrobić z nim?
24151:  Wiecie tak, czysto teoretycznie, skoro są wyłomocone kamery,
24167:  Chodź ptysiu, chodź.
24174:  Dobrze, bardzo dobrze.
24178:  Hihi.
24180:  Mogę zamknąć te drzwi?
24184:  Sprawdzimy.
24191:  W tym cholernym banku wszystkie nasze wirusy potraciliśmy.
24199:  Może zdobędziemy jakiś program Ksiądz Robak.
24202:  Byłoby super.
24214:  Do tego szybu niestety się nie da go wrzucić.
24216:  To jest smutne.
24217:  Goziuśku, to zwracamy.
24218:  Dobranoc, dobranoc.
24221:  Listo otwarte, więc chodzisz na legalu.
24224:  No nie bardzo.
24228:  Dalej nas nie lubią.
24232:  Hmm... Ale wiecie co?
24234:  Sprawdźmy rzeczywiście, co robi ten szyb tutaj.
24236:  Hop!
24245:  No, stanowczo nas tutaj nie było.
24252:  A się ktoś podpiął tutaj!
24255:  Ehehe!
24259:  Ktoś się podpił z jakimś serwerem, moi drodzy.
24262:  Chytrym.
24264:  Routerem czy whatever.
24265:  To raczej router.
24268:  Przyprzybuje, wajbuje.
24275:  A!
24277:  Znam to miejsce.
24282:  Dobra.
24285:  Mamy jeszcze do Banku Federacji Moskwicy i to tu jest tak pusto.
24288:  Jezu, faktycznie, to wszystko wyjaśnia.
24290:  Czy podjąłbym się przejścia ponownego Baldur's Gate'a 3?
24292:  Musiałbym zapomnieć tę grę tak, jak zapomniałem tę.
24295:  Wtedy spoko.
24296:  Myślę, że ma wysoki poziom replayability i na pewno bym wtedy grał z innymi postaciami, żeby zaznać zupełnie innej gry efektywnie.
24306:  Wydaje mi się, że w przypadku Baldura jest to totalnie możliwe.
24309:  Dobra, no to wpierdol ta kamera.
24312:  O Jezu, ile tego?
24319:  Okej.
24320:  F5.
24322:  I zachwała ojczyzny.
24336:  Our values, quality of service, secure data management, clean privacy, vault safety.
24341:  Haha!
24342:  Secure online service.
24350:  Ale im to wyszło?
24352:  Tomas Romanek to jest!
24355:  Przedmiot fabularny Przedmiot fabularny Karta poziomu do biura Doziom trzeci Dostępu do biura, pardon Tomas Romanek to nie był czasem dyrektor banku?
24366:  Jakie muffiny pyszne!
24371:  To mi przypomniało, że na kolację mam pierogi
24375:  Moduł kredytowy, moduł kredytowy, no wreszcie się czuję jak w banku.
24378:  2 tysiące w portfelu.
24379:  Przypominam, że się włamałem do ultrabezpiecznego sejfu i mam 2 tysiące w portfelu, czyli tyle, ile ze sprzedaży dwugiwer.
24386:  Nie byłoby to fajne, gdybyśmy tutaj mogli 100 tysięcy na przykład zdobyć?
24389:  Miłość, to byłby niezbalansowany.
24390:  A nominate detected.
24391:  Trace program initiated.
24391:  Access granted.
24401:  Niestety te pierogi będą miały pewnie cebulkę, w związku z czym będą musiały ją wydłubywać.
24406:  Gdy korzystacie z pokoju w konferencji, nie pamiętajcie, żeby po zakończeniu spotkania wytrzeć tablicę.
24410:  O Boże, drogi, szkoła.
24425:  Wy się cieszcie, że zdałem wyciszyć.
24429:  Wy się cieszcie.
24432:  Kapsuła mojego mikrofonu się nie cieszy, ponieważ właśnie jest w niej zagrożenie biologiczne.
24440:  To jest dosłownie alergia na szkołę, prawda?
24442:  Dosłownie.
24444:  No i co, chcecie mi powiedzieć, że ja stąd nie mogę... Wyłącz ten pajkus.
24448:  Chcecie mi powiedzieć, że ja nie mogę stąd wyjść?
24450:  Po prostu?
24450:  Tak, od?
24451:  Chyba nie...
24461:  Ej, jest szansa, że on tu wejdzie.
24465:  Super.
24473:  Good!
24476:  Czyli jak zawsze, wyszło źle, ale dobrze.
24486:  Good, good, good, good, good, good, good.
24489:  Ej, wiecie co?
24490:  Trzeba będzie tylko tam te drzwi za sobą zamknąć.
24503:  Drzwi zamknięte i jest pięknie.
24506:  Bardzo mi się podobają te dziwne rzeźby, które są jednocześnie organiczne, a z drugiej strony brutalistyczne.
24513:  Fajny pomysł.
24514:  Woboboboboboboboba.
24520:  Zrobimy dokładnie to samo.
24524:  Ptysiuleńki, kochanie!
24527:  NIEPRAWDA.
24533:  Było bardzo duże niebezpieczeństwo.
24564:  Dobra, teraz pytanie Czy będę w stanie to zrobić szybko?
24582:  Chyba tak.
24587:  Przestań mnie dręczyć, Elizo!
24594:  Jestem udręczony dzisiaj przez Elizę Kassan.
24599:  Dobrze.
24600:  Istnieje coś takiego jak modwy Convergence dla Elden Ringa, dodaję kilka bossów, wyjście na zakręć, masz 1 piątą klastrowy start magiczny.
24606:  W Baldurze właśnie?
24609:  Czy w Elden Ringu?
24611:  Jak Elden Ring to nie wrócę, nie ma co wracać.
24617:  Dodatek mi zepsuł doświadczenie gry.
24624:  On jednak sporo zmienia mechanicznie, tak?
24630:  Denerwuje mnie, denerwuje mnie to, że nie mogę trwale wyeliminować tych wieżyczek.
24634:  To mnie drażni, nie ukrywam.
24640:  Teraz pytanie, co ja mogę zrobić?
24642:  Tak, muszę ponownie tę wieżyczkę zhakować.
24651:  Nie ma wyjścia.
24662:  No i co?
24663:  Przyjdzie tutaj czy nie przyjdzie?
24665:  Mam wrażenie, że on się stamtąd nie rusza.
24667:  Trwale.
24677:  Okej, okej, spalona sprawa, spalona, spalona.
24684:  I never asked for this.
24687:  Właśnie.
24688:  Właśnie.
24690:  Człowiek się budzi ze zbyt późnej drzemki, a tutaj nadal streamy, bo była przerwa, moi drodzy, na jedzonko.
24695:  Wtedy można działać.
24700:  Ok.
24715:  Dobra, zakładam.
24719:  Może ja błędnie zakładam.
24725:  Teraz pytanie, czy ta kamera zwróci na to uwagę, czy nie.
24732:  Głupia kamera!
24739:  Dobra.
24742:  Hakowanie.
24744:  15%, dobrze.
24746:  Nie powinny nas zauważyć nic.
24759:  Access granted.
24760:  Dobrze.
24762:  Z tym nastawię wyłącz, dobrze.
24767:  Okej.
24771:  Dobra.
24776:  Przestań mnie widzieć!
24782:  Coś nas dostrzega, nie wiem co.
24786:  Okej, okej.
24792:  Kiedy następny stream?
24793:  W sobotę i w niedzielę.
24794:  Dlatego w piątek mamy live o fantastyce, żeby Deus Ex nie był zagrożony, moi drodzy.
24798:  Trace Program initiated.
24809:  Alarm wyłączony.
24811:  Good.
24813:  Słyszę o ciebie piętoni, że jak biegniesz... A, mądre, mądre, mądre.
24816:  Faktycznie.
24817:  Tak może być.
24820:  IT Services.
24826:  Moi drodzy, dział IT.
24828:  Niebezpieczna sprawa.
24839:  Nic przy sobie nie miał.
24840:  Wtorkowy gęsi na ile pewny?
24842:  Myślę, że relatywnie pewny, bo nie mam nic do wtedy akurat zaplanowanego wieczorem, a podejrzewam, no wszystko zależy od tego, czy będę robił film jakiś, czy nie będę robił.
24853:  Dynamicznie, moi drodzy.
24855:  Będzie na pewno info na Discordzie.
24861:  Rozmawiałem sobie z czatem GPT o projekcie Strategia RPGa.
24864:  O właśnie, do tego dobry jest czat GPT.
24867:  Więc kopalni mogę pozyskiwać metale i drewno.
24869:  Oczywiście, że tak, to jest akurat, bardzo, bardzo szanuję, bo zawsze się mówiło kopalnia drewna.
24876:  Zawsze.
24879:  Więc czat GPT zrobił to, co umie najlepiej, scharwestował wypowiedzi użytkowników, którzy dobrze wiedzieli, że jest kopalnia drewna.
24886:  W Heroesach zawsze była kopalnia drewna.
24892:  Nie znam nikogo, kto mówił Tartag.
24895:  Kopalnia drewna.
24897:  Oczywista sprawa.
24902:  Okej.
24907:  Dobra, zróbmy tak.
24909:  F5 taktyczne.
24911:  I teraz.
24912:  Tutaj są naprawdę pozazbezpieczane te cholerstwa.
24916:  Co to jest bang?
24926:  Mamy dużo czasu, dobrze.
24937:  Zdobyte kredyty, dobrze, bardzo dobrze.
24942:  Dominiku.
24944:  Skrytka Tarwos, na pewno.
24946:  A zdaje mi się, ta należąca do Time Medical też jest gotowa do udostępnienia.
24951:  VersaLife, proszę, proszę.
24952:  Fajnie, że w tych skrytkach nic nie było już.
24955:  Fajnie.
24958:  Bardzo mnie to cieszy.
24961:  Mikrofalówka.
24963:  Mikrofalówka, niebezpieczna rzecz.
24965:  Wiedziałem, że coś jeszcze będzie w tej szufladzie.
24967:  Cudownie!
24968:  Ej, jak się to przegra, jak się to przegra!
24971:  Mmm!
24972:  Jestem za słaby!
24977:  Nie mogę tego przesunąć.
24978:  Gdzie jest wyjście?
24980:  Zgubiłem się.
24981:  Dobrze, tu jest wyjście.
24983:  Okej.
24985:  No to teraz został nam system laserowy.
24988:  Zrobimy to jak poprzednio, czyli wpierw hakujemy tak.
24991:  a potem niezależnie wyłączamy i dzięki temu dostajemy punkciki doświadczenia dwa razy za tę samą rzecz.
25005:  To jest też ciekawe, to skanowanie.
25007:  Tego jeszcze nie korzystałem z tego.
25017:  Ale nie będziemy się... Z EQ-stu jest ta gra?
25029:  Adios Montreal.
25031:  Ktoś zwrócił na nas uwagę.
25037:  A, ten strażnik.
25040:  Nie ma tutaj możliwości zaciemnienia?
25042:  Niestety.
25049:  A gdybyśmy mu włączyli telewizor?
25067:  Okej.
25067:  Dobrze.
25084:  Ej, może będzie trzecia część.
25085:  Nie traćmy nadziei, moi drodzy.
25086:  Może teraz go?
25114:  Jest ich tutaj dwóch.
25116:  Uuuu, niedobrz.
25120:  Niedobrz.
25124:  A gdyby zrobić tak?
25129:  No, może ich zwabimy tutaj.
25131:  O, o, o, o, o, o, o, o!
25140:  Hehehehehe.
25150:  Dobra.
25153:  Tu jest jakaś kamera czy coś takiego?
25155:  Pewnie tak.
25159:  A może nie?
25160:  O, on ma ten sam rolem, co ja.
25165:  No Björn Rudolfsson, gramy, gramy.
25167:  Ja czekam sobie radośnie i spokojnie na House of the Dragon.
25173:  A gra się dobrze.
25177:  Ja jednak uwielbiam, uwielbiam skradanki.
25181:  Powiem wam, że coraz bardziej dochodzę do wniosku, że powinniśmy sobie ograć Hitmana.
25185:  Przynajmniej fabularnie.
25187:  Na tyle, na ile ogrywa się Hitmana fabularnie.
25191:  Ej, nieodzadne kamery, ale super.
25193:  Dobra.
25196:  I co więcej?
25199:  Zaciemnienie.
25201:  Dobrze.
25203:  Czyli możemy ich tutaj przenieść.
25206:  Będzie bezpieczniej.
25209:  Dobra.
25210:  Aaaa, jest dużo hać.
25212:  Szkoda, że nie ma takiego wspaniałego pojemnika na ciało.
25217:  O Boże, jak w Hitmanie właśnie, jest wspaniały.
25220:  Dobra.
25226:  Najlepsza rzecz, jaką mi się udało teraz zrobić, wyłączyć Elizę Kasan zdalnie.
25232:  Metal Gear?
25234:  Pytanie który, nie?
25235:  Bo dawno nie było żadnej nowej wersji.
25237:  Ma Metal Gear Rising był ostatni?
25248:  Teraz ty se możesz detektować anomalię.
25252:  Mam program Stop Ksiądz Robak, mam wszystko.
25255:  Proszę bardzo.
25256:  Good.
25262:  Przeciwdzielony dostęp.
25288:  Elizę można włączyć pistoletem 10 milimetrów, ale za to nie dostajesz punkcików, doświadczenia.
25293:  Krzysztof, od kiedy cię interesują punkciki?
25296:  Od kiedy są punkcikami doświadczenia?
25299:  Czy tu jest e-book?
25300:  Nie.
25301:  Mam ambicje, żeby dostać achievement doktor, naprawdę.
25306:  Death Stranding też jest planowane, Tomaszu.
25308:  Myślę, że jak będzie jakiś sezon ogórkowy w ciągu roku akademickiego, to się wtedy ogarniemy.
25312:  A nie oszukujmy się, będzie sezon ogórkowy.
25324:  GAKSES GRANTED
25329:  Coś ważnego?
25330:  Ooo, fontanna Czapka.
25331:  Stepping Knives, zobaczcie, w Wehikuł Czasu mają tam drukowane książki papierowe, dasz wiarę?
25335:  Nigdy tam nie byłam i nie znam nikogo, kto by był, ale moglibyśmy odwiedzić to miejsce, to byłaby dopiero przygoda.
25339:  Fajne, że wspomnieli, że książki papierowe to jest ewenement w takim świecie.
25344:  Przyjemne.
25349:  Ja tu mam antytalent, jeżeli chodzi o pakowanie się w kłopoty.
25354:  Jesus Christ, zwariuję.
25358:  Metal Gear Phantom Paint, cudo.
25360:  Niepotrzebnie za długie, ale cudo.
25361:  Nie ma takiego, że jest taka jak za długa gra.
25363:  No dobrze, czasem się zdarza, jak jest żmudny grind.
25371:  Nie wiem, czemu te kamery niektóre są tak szybkie, jak wieżyczki.
25374:  Git jest.
25377:  Bep.
25379:  Szybko, szybko, szybko, szybko.
25380:  Haku, haku, haku, haku.
25387:  Stop przez robak.
25390:  Jest dużo węzłów do przechwycenia.
25400:  Dobra.
25404:  Fuuu!
25406:  No powiem wam, że to było coś, nie?
25410:  Takiego włamu dawno nie było.
25413:  Myślę, że w historii tego banku też.
25416:  To był włam stulecia.
25420:  Zakładowana jest cała seria, to co Kojima zrobił z tym, co Martin może się jedynie schować i podziwiać w Death Stranding.
25427:  Teraz będzie jeszcze druga część.
25428:  Ja myślę właśnie, że najlepiej byłoby, gdybyśmy sobie ograli pierwszą część Death Stranding jako przygotowanie do drugiej.
25436:  To byłoby super.
25438:  Zresztą o Death Stranding pisał mój student licencjant i mi było strasznie głupio, że pisze o czymś, czego ja nie znam.
25449:  Oj, będą programy Stop Ksiądz Robak, moi drodzy.
25455:  Woohoo!
25463:  Upokorzyliśmy ten system bezpieczeństwa.
25465:  Do wszystkich pracowników Bartosz Włodek udał się na niezapowiedziany bezterminowy urok.
25469:  Dziękuję!
25471:  Chciałem właśnie to przeczytać w najbardziej, najpilniej strzeżonym miejscu tego banku.
25476:  O Bartoszu Włodku.
25477:  Marzyłem, żeby poznać historię Bartosza Włodka.
25480:  Dobrze, że jest jeszcze drugi komputer i trzeci komputer.
25483:  Jeżeli ja się tutaj czegoś nie dowiem, jeżeli się nie dowiem, że tak naprawdę szef tego banku trzyma nudesy wszystkich pracowników na przykład, to uznam, że to było niewarte całej naszej przechadzki.
25503:  Stop, ksiądz Robak.
25507:  Eee, zdążymy.
25516:  Bardzo dziękuję za osobistą odpowiedź, pani Talwar.
25518:  Nadal wyrażam swoje rozczarowanie, choćby z tego powodu, że w ogóle muszę poruszać taką kwestię.
25521:  Nie będę ponownie przydać tu swoich obiekcji, ale muszę od razu odpowiedzieć na pani propozycję.
25525:  Wkrótce wyślemy do banków przedstawicieli, którzy umówią warunki ewentualnej współpracy.
25531:  Jezus Maria
25533:  Aaa, problem z depozytem w banku.
25536:  Poprosiłem kogoś, żeby się przyzwyczaił naszemu drogiemu Bartoszowi.
25538:  Sprawa Bartosza Włodka rozwija się.
25541:  Oto on najwyraźniej nie tylko pcha nos w nie swojej sprawie, ale co gorsza, wynosi je na zewnątrz.
25547:  Wszystko wskazuje na to, że jest agentem jakiegoś anarchistycznego ugrupowania i szuka informacji dotyczących obrotu papierami wartościowymi wewnątrz spółki.
25553:  Wiesz, o co mi chodzi.
25554:  Skutkiem spółek tych kukułek narodziły się dwa lechizmy.
25557:  Jeden czynny, drugi bierny.
25558:  I te dwa lechizmy stanowią się po dwóch końcach prostych, która, jak wiadomo, jest śladem punktu lecącego znikąd donikąd.
25563:  Rozpędziły się, jak się pieprzemy, tak powstała architektura polska.
25566:  Dobrze wiem, do czego prowadzą spółki.
25568:  Raczej nie mamy wyboru, trzeba go opuścić.
25569:  Nim wyjedziemy, zamienię z nim parę słów.
25571:  Do pozostałych pracowników powinieneś wysłać ostrożnie zredagowaną wiadomość.
25576:  Ta durna rzeźba.
25577:  Ty i ty, twoje nadal skomplikowanej rzeźby.
25579:  Irytuje mnie to.
25580:  10 minut macałam i kręciłam, zanim znalazłam właściwą kombinację.
25584:  Jakbyś mnie celowo chciał zorientować.
25586:  Nie cierpię sztuki nowoczesnej.
25587:  Wygląda jakaś tandeta z podrzędnego filmu science fiction.
25589:  Dobrze, że cię kocham.
25591:  To była zawoalowana podpowiedź, moi drodzy.
25594:  Ja rozumiem takie zawoalowane podpowiedzi.
25596:  Tu jest jakaś rzeźba, którą trzeba zmacać.
25599:  Bartosz Włodek to nawet nie jest on.
25600:  Kim jest Bartosz Włodek?
25602:  No właśnie!
25603:  Musimy się dowiedzieć.
25604:  To jest najbardziej ekscytująca rzecz, jaka się teraz zdarzyła.
25609:  Nikt nie wie, kim jest Bartosz Włodek.
25613:  Może Bartosz Włodek jest tak naprawdę tutaj wysłannikiem Arasaki.
25617:  Nikt tego nie wie.
25619:  Nikt nie wie tutaj nawet, czym jest Arasaka.
25622:  Inne urządzenia.
25627:  Wy... Jest wyłączona czy włączona?
25635:  Wyłącz panele alarmowe.
25637:  Kamera, wyłącz, wyłącz, wyłącz.
25639:  Dobrze.
25642:  O to chodziło.
25643:  Świetnie.
25644:  Rozłącz.
25645:  Idziemy macać rzeźbę.
25648:  Tu jest gdzieś rzeźba do zmacania.
25660:  Może być wiele miejsc, gdzie można macać.
25662:  Prestiż dziadka.
25670:  Coś nas zobaczyło.
25672:  To chyba niedobrze.
25678:  Która rzeźbę należy zmacać?
25682:  Macanie sześciopaka Bartosza Włodka, tak właśnie.
25686:  Może to jest rzeźba do zmacania.
25689:  Gdzie mogę macać?!
25702:  Dziwne miejsce.
25706:  Tu się nie maca.
25709:  Przechodziłeś obok tego w biurze, czyli w biurze to jest, na górze.
25714:  Czy ja tak wypieram rzeźby nowoczesne, że nie zwracam na nie uwagi?
25720:  To nie wygląda na rzeźbę do macania.
25724:  Tu nie ma żadnej rzeźby.
25731:  Mówię wam, że chodzi o rzeźbę Bartosza Włodka, wyrobioną na siłce.
25734:  Dokładnie tak.
25739:  Była?
25741:  Może to jest jakaś mała rzeźba?
25743:  Jest gdzieś na biurku.
25747:  Tu są jakieś... Jakaś drabinka jest.
25751:  To jest kwiatek!
25754:  To jest rzeźba?!
25772:  Jesus Christ, to jest zagadka nielogiczna.
25778:  W zeszłym roku Kolekcja zamknęła granicę traficzną w Londynie, powodując zamknięcie granicy przez godzinę, i ubezpieczeniem przeszkodów medycznych.
25785:  W Chilindzku zaangażowali się w ogromny kształt władzy,
25816:  Ja wolałem już rzeźby Bartosza Włodka.
25825:  Problem z Włodkiem.
25830:  R, R... Aha, RTR, TTR, świetnie.
25836:  RTR, TTR, jest jedynym problem.
25844:  RTR, TTR, RTR, TTR, RTR, TTR, RTR, TTR, RTR, TTR, RTR, TTR, co to znaczy?
25857:  RTRTTR.
25860:  Wright pewnie.
25863:  R. T. R. T. T. R. GŁAMSTWO! ...
25887:  Rany boskie.
25900:  Aaa!
25905:  Już rozumiem.
25918:  Już rozumiem.
25926:  Ale to niewiele pomogło.
25930:  To niewiele pomogło.
25935:  Dobra, trzeba zrobić tak, żeby były asynchronicznie.
25948:  Dobra, teraz.
25952:  No przecież jest dobrze!
25957:  Idealnie zrobiłem!
25963:  Co?!
25966:  Nie no, przecież jest dokładnie tak jak na górze teraz.
25969:  No wiem, że się ma wszystko świecić, wiem!
25973:  Czyli podpowiedź na górze jest błędna.
25989:  Ma być odwrotnie niż na górze.
25994:  Okej.
25997:  Już widzę.
26004:  No, czemu musiałeś się podnieść?
26020:  To jest koszmar!
26022:  To jest koszmar!
26028:  O Boże, czemu nie może być jednego, który się za każdym razem obraca?
26034:  Och.
26040:  Jest jeden, który się obraca.
26041:  Ten się obraca raz.
26044:  Okej.
26049:  Ten się obraca raz.
26051:  Ten jest moim przyjacielem.
26056:  Ten też.
26063:  Okej, może to było to.
26064:  Nie!
26065:  To mnie oszukuje!
26069:  Boże, drogi, jakie to jest głupie, jakie to jest potwornie głupie!
26072:  RTR, TTR, nic to nie zadziałało.
26079:  Najgorsze jest, że ja nie wiem, co to znaczy T. To jest Tower?
26083:  Chyba tak.
26089:  Lewa dwa, środek jeden, prawa trzy.
26090:  Jeszcze mniej zrozumiałe.
26091:  ...a city still reeling in the wake of a devastating terror attack...
26100:  R to jest Rise, a T to jest Turn.
26101:  Aaa, to wiele wyjaśnia!
26105:  Czyli tak, R... T... co, zapomniły się wszystkie?
26115:  Rise i Turn, no tak, to wiele wyjaśnia.
26119:  To wiele wyjaśnia, że ja zrobiłem dokładnie na odwrót.
26132:  Jezus, wreszcie Eee, dobra RT RT TR R T R T T Boże, drogi
26174:  O Boże drogi, to jest jakaś inna struktura mózgu poczyna do robienia takich rzeczy.
26179:  U mnie jest ona nierozwinięta.
26181:  Jest ona w ogóle nierozwinięta.
26186:  Oba Ingwary.
26187:  Jak czytasz teraz Drogę Królów, to ja ci mogę powiedzieć, że każdy następny tom jest lepszy.
26193:  Spieprz, Ashani.
26195:  Spieprz.
26196:  Kto coś takiego robi?
26200:  Wow.
26201:  Wow.
26201:  Co wy tutaj macie?
26203:  E-book.
26203:  O, e-book.
26206:  Palisade Bank Corporation oferuje klientom dwa sposoby ochrony najważniejszych rzeczy w życiu.
26209:  Jednym jest sejfem, w którym nic nie ma.
26213:  Tam nie ma ani pieniędzy, ani aktywów, ani obligacji skarbowych.
26219:  A drugi, najbezpieczniejszy sposób to jest rzeźba z ukrytą zagadką nielogiczną, do której kod brzmi RTRTTR i nikt nie wie, co znaczą te litery.
26228:  Skrytka w banku mienia to najlepszy skarbiec na świecie, przynajmniej tak mówimy w naszych ulotkach, ponieważ nie zdradzamy naszych najbardziej zaawansowanych sposobów zabezpieczenia, jeżeli chodzi o przedmioty i kosztowności.
26237:  Ostrza, palice są najbezpieczniejszymi na świecie archiwum danych korporacyjnych.
26241:  Każde dane, dokumenty lub pliki składowane na serwerach stają się nietykalne dla złośliwych hakerów, którzy nie umieją rozwiązywać zagadek geometrycznych, przestrzennych.
26249:  Od momentu otwarcia archiwum żaden serwer nie padł ofiarą włamania.
26252:  Obie instytucje są ochroniane przez całą dobę przez Tarvos Security Service, najwyższej klasy wojskowy, zautomatyzowany system obrony, a także utajnione zagrożenia naturalne.
26260:  Dzięki takiemu poziomu niebezpieczeństwa jesteśmy jedyną firmą, mogącą się poszczycić stuprocentowym rankingiem SafeCritic, w którym mamy 100% udziałów, dzięki czemu kontrolujemy to, kto w tym rankingu się znajduje.
26274:  Ja czekam bardzo na przekład piątego tomu archiwum.
26279:  Rytmy wojny były rewelacyjne.
26282:  A w którym tomie jest ta postać, która jest jednego momentu głupcem, a drugiego geniuszem?
26291:  Uwielbiam ją absolutnie.
26294:  Utożsamiam się z nią.
26298:  No, no, no, no, no.
26300:  Jakieś rzeczy.
26302:  Przeproszę.
26305:  W tę stronę mamy iść.
26307:  Corporate Vault.
26310:  No tak, to ma sens.
26316:  Spokojnie, zaraz tam wrócę.
26320:  Chcę wszystko sprawdzić.
26322:  Potem się...
26325:  Miałem powiedzieć, że się wrócę po własnych śladach, ale zmieniłem zdanie, zabłądzę.
26330:  Ten głupco-geniusz jest od pierwszego tomu już?
26332:  A to nie pamiętałem.
26333:  On na T chyba się nazywa.
26337:  Muszę sobie przypomnieć artykułem przed piątym.
26338:  No w sensie to jest problem.
26340:  Ja już nic nie pamiętam.
26346:  Mhm, I knew it.
26356:  Okej, mamy problem.
26369:  Mamy problem.
26372:  Mamy problem.
26378:  Tam musi być jakaś alternatywna ścieżka dojścia, moi drodzy.
26381:  Nie może być tak.
26382:  Pewnie od tego są te szyby.
26386:  Przekryj moje karty.
26386:  Powiedz mi jak to wygląda.
26400:  Stan baterii wybuchu tak samo niski u mojej mamy i na rzecz najlepszy Igor.
26403:  O Jezus, kocham, kocham czytanie z Kindla, to jest tak wspaniałe, ja na pewno piąty tom archiwum będę czytał właśnie na Kindlu.
26412:  Nie ma szans, żebym czekał, tak, miałem rację, nie ma szans, moi drodzy, najmniejszych, żebym czekał na to, aż zostanie to przetłumaczone na język polski.
26423:  Ja tu byłem, ale zabawne.
26429:  Aha, zajebiście.
26432:  Czyli to nic nie da.
26436:  To by nic nie dało, to by nie dało nic.
26439:  Chcecie mi powiedzieć, że wszystko to, co zrobiłem, było na marne?
26445:  Nie chcę, żeby tak było.
26449:  Ej, półtorej godziny do rodu smoka, super.
26455:  Nie no, niemożliwe.
26459:  Wyłącz wieżyczkę.
26460:  Tu jest jeszcze jakaś wieżyczka?
26462:  Jesus Christ, tu jest wieżyczka.
26474:  Wieżyczka, która reaguje na nas, niestety.
26486:  Okej.
26497:  Mam!
26497:  Przecież mam czytnik!
26505:  Ej, czekajcie, sprawdzę coś.
26517:  Dobrze, dobrze.
26523:  Mam wrażenie Że nas po prostu w jakimś niemiłym miejsce kierują, wiecie?
26530:  Takie mam wrażenie W związku z powyższym... Aha, za mało energii, świetnie Ja może bateryjkę
26547:  Tam jeszcze jest sejf w tym pomieszczeniu za rzeźbą.
26550:  Nie wziąłeś z tego ukrytego pokoju praxis?
26553:  Jakiego ukrytego pokoju?
26554:  O czym wy mówicie?
26555:  Jakiego praxis nie wziąłem?
26558:  Nie!
26578:  Okej.
26583:  To ja już tam się nie wrócę.
26587:  No to teraz mi to mówicie, jak już jestem poza tym ukrytym pokojem!
26594:  To już za późno.
26595:  Nie wrócę się tam, nie ma szans.
26598:  Z tego względu, że tutaj by trzeba było wskoczyć, widzicie?
26602:  A ja nie dosięgnę.
26605:  Chyba że... Czekajcie, czekajcie, czekajcie, czekajcie, czekajcie.
26607:  Mam pomysł, już mam pomysł.
26611:  Sam narzekałem, że tu się da wrócić.
26617:  Tędy.
26620:  Nieee.
26623:  No.
26625:  Dobrze.
26628:  Gdzie to było?
26634:  Gdzie wy macie ten praksis?
26642:  Nie ma tu żadnego praksis.
26648:  Gdzie praksis?
26652:  Aaa... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee... Eee...
26665:  A kuj Dobra Jak teraz się włą... Coś zrobiłem złego, nie wiem co Za dużo, nie nie, za dużo zużyłem programów Stop ksiądz robak Za dużo, za dużo, za dużo, za dużo, wyjdź, wyjdź, wyjdź Możemy to zrobić bez programów
26694:  Strómyk do Rodu Smoka, tak.
26696:  Nie no, zaczynam Rod Smoka, potem robię recenzję, dobieram szybko w premierce muzykę do recenzji, uploaduję film i idę spać.
26705:  Taki plan na dzisiaj.
26708:  Bardzo YouTubowy dzień.
26723:  Podoba mi się, że mogliśmy tutaj wrócić.
26725:  To jest dobry level design.
26729:  Lubię mówić zdanie, to jest dobry level design.
26732:  Praxis!
26734:  Akta dotyczące lotu 451?
26735:  451.
26736:  Dane strzelanej skrzynki potwierdzają teorię z jonosferą.
26740:  W okolicy znajduje się latanie na bazę wojska, w której przeprowadzone są wtedy testy.
26743:  Opinia publiczna nie może się dowiedzieć o istnieniu bazy.
26745:  Ej!
26746:  Wiecie dla kogo to będzie.
26749:  To będzie idealne dla samizdatu.
26755:  No i super.
26757:  Znaleźliśmy haki.
26759:  Zrobione.
26762:  No to to było kluczowe.
26766:  To było absolutnie kluczowe.
26769:  Jest i lobby.
26770:  No to nam pozostaje teraz... Fajnie byłoby, gdybyśmy mogli się dostać do tego... Sejfu Versa Life.
26783:  No i pięknie.
26785:  Hihiii!
26787:  Hihiii!
26791:  Ale nie mam niestety z Versa Life'u nikogo.
26796:  Skarbon, to jeszcze mi nie było.
26798:  Thomas Romanek, Account Manager.
26804:  To jest już dramat.
26807:  Myśmy zostawili po sobie rzekę trupów tutaj.
26812:  I jeszcze skrytka Bartosza, no właśnie.
26816:  Ale przygoda w banku, kurcze!
26822:  Mamy praxis, wiecie co to znaczy?
26826:  Ja coś miałem wykupić w praxis.
26828:  Bateryjka.
26831:  Przyspiesza tempo ładowania, nic nam to nie da.
26834:  Zmniejsza opóźnienie między wyczerpaniem baterii a jej regeneracją.
26841:  Czemu ja tego nie rozumiem?
26842:  To nie, my mamy wszystko, co potrzebujemy.
26844:  Pojemność baterii jest.
26847:  Hakowanie jest.
