🔴 Piramidogłowi kontratakują — WARHAMMER 3 Tomb Kings #2
🔗 https://www.youtube.com/watch?v=cj_o-A_z5o4

42:  Dziękuje za oglądanie.
11526:  Tyle dobrze.
11532:  Dobrze.
11534:  Teraz tak, cmentarne po czwarym nie martwią, bo one się regenerują.
11544:  No, straty będą.
11546:  Ale myślę, że Lorda powinniśmy ubić w pierwszej kolejności.
11557:  Dobra, walnij mi w nich.
11565:  Ostrzeliwać Lorda!
11571:  No, no, no, no, strzelaj.
11573:  Kurczę, nie może strzelać.
11575:  Coś go blokuje.
11576:  Pewnie znowu te cholerne... Dobrze!
11580:  Ładnie!
11588:  Au.
11591:  Jest!
11592:  Jeszcze jeden strzał.
11594:  I mamy dobrą sytuację.
11596:  Generalnie już wygraliśmy, nie?
11598:  Ale...
11599:  Jeszcze jeden strzał.
11600:  To jest ostatni strzał w ogóle ich.
11607:  Dobra.
11608:  To teraz już tylko szarża.
11613:  Dobrze.
11617:  No, było... Było to bardziej wyrównane, niż myślałem.
11620:  Pyrrusowe zwycięstwo.
11628:  Ale to pole bitwy musi brzmieć samo stukanie kości o kość.
11631:  Co straciliśmy?
11633:  Wiecie co?
11634:  Niewiele.
11635:  Znaczy straciliśmy jeden bardzo dobry oddział.
11638:  Dwa oddziały berserkerów.
11640:  Jeden oddział legendarny.
11646:  Oczywiście tutaj wszystko powstało z martwych, nie?
11649:  No wiadoma sprawa.
11653:  Mówimy tak.
11659:  To rozejdziecie po kościach, haha!
11667:  Dobra.
11669:  Tu prawie już rozwiązaliśmy problem.
11672:  Który mamy.
11681:  Zawsze jakieś doświadczenie dodatkowe dla niego.
11684:  Okej.
11684:  Hmm.
11689:  No to teraz tak.
11690:  To teraz niestety musimy wrócić lizać rany.
11695:  Ale wypada tak, że zrekrutujemy więcej fajnych jednostek.
11700:  Taka prawda.
11703:  Dobrze.
11703:  Bardzo dobrze.
11706:  Bardzo dobrze.
11709:  Zrobimy tak.
11713:  A tutaj podejdziemy nad samą granicę.
11718:  Królem Łakowem.
11720:  Świetnie.
11721:  Plany dynastii.
11722:  Pancerz dla wojowników i dla rydwanów.
11724:  Absolutnie.
11726:  Czy zagram kiedyś Karnsteinem?
11728:  Nic nie ma ciekawego, nie ma ciekawej kampanii.
11731:  Więc prędzej bym zagrał Karawaną Srebrnych Róż, która startuje w tym miejscu gdzieś.
11736:  Tak dobrze mówię?
11738:  Tak, w tym miejscu startuje.
11739:  To jest jakiś gaj, cuchnący gaj, whatever, nie pamiętam jak to się nazywa konkretnie.
11746:  Dobra rzecz.
11748:  Widział Krzysztof cuchnąc mgaju.
11754:  Gdzieś już nas stać na piramidę.
11759:  Tu sobie zbudujemy piramidę.
11760:  W Katarze Siennym.
11761:  Pierwszą.
11763:  I w Numaneli też możemy zbudować.
11765:  Będzie minus 200 do przychodu, ale co tam.
11769:  Piramidy ważniejsze.
11770:  Potrzebujemy mieć mnóstwo piramid.
11780:  W sumie się już stęsknimy za Ghost of Tsushima, powiem wam.
11783:  Martinet umarł, ale ja nie wiem, czy on umarł.
11786:  Myśmy go zabili, ale on mógł powstać z martwych.
11789:  Jezus.
11790:  To powinno zostać znerfione absolutnie, to znaczy poziom regeneracji wampirów i tylko tych wampirów.
11797:  Antiochia.
11800:  Dobrze.
11800:  Idealnie.
11801:  Będzie akurat na piramidę.
11803:  Nie wydajemy tylko w tej turze już nic i idziemy dalej.
11807:  Czy w kampanii nieśmiertelnych imperiów są jakieś cutscenki?
11809:  No właśnie niestety nie.
11811:  To jest bardzo duży minus.
11813:  Uważam, że powinni to zrobić na pożegnanie całej serii, nie?
11816:  Że kończy się wsparcie dla Warhammera III i w tym momencie wychodzi patch i wprowadza kampanie fabularne dla każdej frakcji.
11823:  Jeże, jakie to byłoby cudowne.
11828:  U, za mało płacisz, za mało płacisz.
11830:  Przepraszam.
11832:  Byś zapłacił więcej.
11835:  Co innego?
11836:  Co było piramidy?
11836:  Dałem wam bardzo konkretne busty, zaraz wam pokażę.
11841:  Okej, nie wiem, nie czytam tego, skarbiec.
11844:  Mianowicie...
11847:  Ta piramida, kontrola plus 2, liczba pozyskanych urb kanopskich, one są najważniejszym surowcem, przychody z wszystkich budynków plus 5% frakcyjnie, limit rezerwy wiatrów magii plus 3 wszystkie armie.
11860:  To są takie boosty.
11862:  Piramida w Numa Numa Yei, kanopskie, limit rezerwy wiatrów magii, tempo uzupełnienia strat plus 5% i jeszcze kontrola.
11870:  To jest troszeczkę gorsza, ale i tak bardzo dobra.
11875:  Natomiast tu możemy, o, uszafty sobie podciągnąć w tak zwanym międzyczasie.
11880:  Bardzo dobrze.
11880:  Już te garnizony też wyglądają coraz lepiej.
11882:  O, nie!
11887:  Zwróć mi to!
11889:  Obrzydliwy, sfrancuziały papinek!
11893:  Korelin zbawca!
11895:  Zbawca my ass!
11899:  Jeszcze mi zabrał trejd za Arkana Czarnego.
11903:  Skandal!
11909:  Dobra, więc teraz jest tak.
11911:  Bardzo dobry moment do zaatakowania bretończyków, bardzo dobry moment.
11916:  Ale wtedy oni się przetoczą po nas.
11918:  Będą wszędzie.
11921:  Więc ja już na wszelki badek idę w tę stronę, bo mam złe przeczucia.
11929:  Kapłan, nisz, śmierć.
11931:  Książę grobowcą, jest dobry.
11937:  Dobrze.
11938:  W tę stronę.
11942:  Mistrz kawalerii.
11945:  Mistrz ceremonii.
11946:  Dupa, dupa, nie.
11948:  Won.
11950:  I jeszcze jest... Mmm...
11959:  Nieee, daj mi dobre, daj mi dobre!
11963:  Dobre cechy potrzebuję, wspierające wojsko.
11966:  Gdzieś tam wyżej były moje podziękowania dla Ciebie, Green Grandson, dziękuję.
11970:  Twoje gadania o nauce było mi wsparciem w pisaniu pracy o obronie.
11972:  Akurat ginęły Twoje jednostki, nie widziałeś to?
11974:  Tak, jak giną jednostki, Krzysztof nie widzi, ale cieszę się, że pomogło.
11979:  W ogóle taki feedback od Was jest dla mnie bardzo ważny, no bo ja zawsze się zastanawiam, czy i kiedy zrobić jakieś filmy dotyczące, wiecie, około studenckich rzeczy, bo to też nie jest 100% widowni kanału, a okresowo właśnie przy jakiejś okazji
11995:  Lubię ten temat poruszyć, więc zawsze dobrze słyszeć, że jest dla tego widownia.
12000:  Wiecie co?
12001:  Nie zastanawiam się.
12002:  Biorę to Pyrrusowe Zwycięstwo i wiecie co?
12005:  Niszczę to miejsce.
12007:  Kamień na kamieniu nie zostanie po wąpierzach.
12011:  Chcecie mi powiedzieć, że oni jeszcze przeżyli?
12014:  Gdzie oni są?
12018:  Co?
12020:  A, została mi jeszcze jakaś armia.
12022:  Hehe.
12029:  Gdzie oni mają tę armię?
12033:  Ale jakieś sprytne to, to nie?
12037:  M.C.
12038:  pisze, że najbardziej lubi rozważania około fantastyczne.
12040:  Dlatego właśnie też ten live, moi drodzy, o fantastyce.
12043:  To stąd.
12044:  Bo jakby to było w formie filmu, to zapomnijcie.
12046:  Może kiedyś zrobię, a będę mieć wreszcie czas.
12049:  No jest taki plan.
12051:  Taką właśnie bibliotekę filmów o poszczególnych gatunkach i nurtach fantastyki.
12056:  Lisan Aliamnik.
12057:  Właśnie.
12058:  Tylko niestety wszyscy tutaj mają prefiks król i co ja wam z tym zrobię?
12062:  To jest smutne.
12063:  Możemy bohatera tak nazwać.
12065:  I tak zrobimy.
12066:  I wiecie, który to będzie bohater?
12067:  Ja wam powiem, który to będzie bohater.
12071:  Król Wakow ma akurat takiego.
12073:  Kształtujący kamień.
12075:  Nie, nie, nie.
12076:  Umiejętność regeneracja.
12078:  A on może mieć wszystkie, ale super.
12082:  To będzie.
12082:  Lisan.
12087:  Aljamnik.
12089:  I proszę bardzo.
12092:  Król łako w tymczasem.
12096:  Bądź silny.
12097:  Będziesz mieć kameryjskiego Sphinxa bojowego.
12098:  Nie mogę się doczekać już.
12104:  Najwyższa z królów, zwycięstwo!
12133:  Jezus, jakie to było trudne do wyjęcia, to nie macie pojęcia nawet.
12139:  Tasha Suri.
12140:  Cesarstwo Piasku.
12143:  Proszę bardzo.
12144:  Idealnie pasuje.
12145:  W ogóle jaka okładka, to jest boska okładka absolutnie, kocham ją.
12148:  Co to się stało?
12149:  Dobrze.
12150:  Fabryka słów, co by o nich nie mówić, naprawdę wydaje przepięknie.
12155:  Uwielbiam.
12157:  Więc w temacie, to jest wprawdzie około takie indyjskie, więc nieczysto, powiedzmy, inspirowane Egiptem, to bardziej Chakraborty, ale wciąż rewelacja absolutna.
12167:  Gdzie gigantyczny plusowy jamnik?
12176:  Wyobrażacie sobie, jak studenci mi to ofiarowali, jak byliśmy na zakończeniu seminarium magisterskiego na pizzy i to było, jamnik był zwinięty w takim, w takiej siatce.
12188:  Ja nie wiedziałem, że to jest jamnik.
12192:  Ja go wziąłem do rąk, znaczy siatkę, wyciągnąłem jamnika i on zrobił
12202:  Ludzie bardzo dziwnie patrzyli na to.
12204:  Bo wspaniałe, absolutnie.
12208:  Jeden z najdziwniejszych prezentów, jaki dostałem.
12213:  Trudne do wyjęcia, to prawda.
12218:  To jest hiperfiksacja, tak, Rapture?
12220:  To prawda.
12225:  Tak jest.
12230:  Remsey pisze, żeby wskrzeszać introligatorstwo.
12232:  No, sztuka tworzenia pięknych okładek nie powinna umrzeć, ale mam wrażenie, że to też jest rzecz, która głównie za sprawą TikToka akurat... Nie no, ja po prostu, ja zwariuję.
12242:  Ona odżywa trochę.
12244:  Rzeczywiście tutaj była.
12246:  Czy co, whatever.
12247:  Zrobimy w ten sposób.
12250:  To jest taki mały trik, żeby nie poginęły jednostki.
12255:  Ja już nie mam siły z nim walczyć.
12257:  Nie mam siły, nie mam siły.
12259:  Whatever, whatever, whatever, whatever.
12267:  Boże, tak!
12267:  Wreszcie!
12268:  Jezus Maria!
12269:  Ooooooo!
12271:  Ejjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj
12283:  To nie było do ciebie, kretynie!
12286:  Głupi Lisanal Jamnik!
12289:  Jesus Christ.
12293:  Jamnika ciężko wyjąć, ale próbować trzeba, haha!
12299:  Piramida!
12301:  Dobrze, dobrze, dobrze.
12305:  I wszystko jest pięknie.
12307:  Ten tutaj zostaje bardziej doświadczony.
12309:  O, o, o, o, o, o. Uszapti.
12311:  A co on w ogóle wspiera?
12313:  Magiczna ochrona plus pięć, bla, bla, bla.
12315:  Czy on jest taki ogólny?
12317:  Ojciec...
12323:  Szansa na zasadzkę, siła pocisków, to może być ciekawe.
12327:  Ooo, siła pocisków dla sarkofagów dusz.
12332:  No i tyle w temacie.
12336:  No i tyle w temacie.
12347:  Jak to jest być debilem?
12354:  Kaka my tutaj mamy?
12355:  Protektor of the realm.
12356:  Protektor of the realm.
12361:  Hehehe.
12362:  A raz, z kim walczyć?
12363:  Z Sartozą.
12365:  A gdybyśmy zrobili tak, żeby z Sartozą... Nie chcą?
12368:  Tchórze.
12379:  Dobrze, poradzimy sobie i tak.
12386:  Sfrancuziałe papinki, papa!
12390:  Głupie, głupie ludziaki, won!
12398:  No mrze...
12401:  Uwielbiam, uwielbiam te wrzaski.
12406:  Pancerz.
12407:  Setra, setra, setra, setra.
12408:  Wspiera kogo?
12411:  Krągca wieków.
12412:  Tak, szarża, czyli Rydwany.
12417:  Mistrzy Rydwanów.
12420:  Lorowo dobre.
12422:  Masz jakieś czerwone flagi, po których wiesz, że czytana książka będzie zła?
12425:  Czytam pierwsze zdanie i ostatnie zdanie.
12430:  To zwykle działa.
12433:  Generalnie bardzo drażni mnie, jak autor jest nudny.
12437:  Jak przesadza w ekspozycję.
12439:  O tak.
12446:  Same pozytywne rzeczy w tej turze, no naprawdę.
12450:  Jeszcze zabójstwo bohatera, dobrze.
12452:  To teraz tak, tutaj pewnie... Czyli tu jest jakaś armia, pewnie tak.
12456:  Więc zaatakujemy matrek.
12458:  Tutaj nie ma armii bardzo dobrze.
12460:  Podejrzewam, że tutaj się będzie coś...
12463:  Coś się tutaj będzie tworzyło i potem będziemy mieli z tej strony problem, ale król Łakow nadjeżdża Nadjeżdża w Onek Nadjeżdża w Onek, incydentalnie była partnerką Piotra Czajkowskiego Lata całe Szkoda, że Setra nie ma maski na twarzy jak w jednym modzie, świetnie się wtedy prezentuje Setra się zawsze pięknie prezentuje
12499:  Zresztą woli jak mija z jakiegoś szczątkowa fabuła i łączenie kropek.
12502:  To też ma swoje granice.
12510:  Naprawdę?!
12514:  Aaa, ten sposób.
12517:  Uwielbiam jak to AI robi.
12519:  Ja zniszczę!
12521:  Nie mam pomysłu co zrobić, ale zniszczę!
12525:  Ale jaka taktyka mniej więcej?
12528:  Taktyka?
12531:  Nie mam taktyki.
12533:  Ja zniszczę.
12535:  Boże, jak ja tego nie cierpię.
12538:  Hmm.
12542:  Hmm.
12543:  To będzie okej.
12546:  Brydwany szkielet owłóczników.
12548:  Tak jest, te potrzebujemy.
12552:  Tych typiarzy.
12554:  No i w sumie tyle.
12560:  Co wykładam, pyta Lena?
12562:  Same wspaniałe rzeczy, mam nadzieję, w każdym razie wspaniałe dla mnie.
12565:  Czemu zniknąłem?
12566:  Nie wiem czemu zniknąłem.
12568:  A mianowicie... Fantastyka, światotwórstwo, tego typu rzeczy.
12578:  Więc ja się bawię dobrze.
12580:  Katar sienny, musimy stąd wyelimin... Czekajcie, przecież nie, nie, wszystko jest w porządku.
12584:  Chociaż w sumie, czy ja tego potrzebuję?
12586:  Kiedy ucznicy rozwój 45?
12589:  Coś to nam daje, nie?
12593:  Ale Katar Sienny jest, zauważcie, na granicy.
12597:  To jest miejsce, które musi być dobrze ufortyfikowane.
12600:  Zaczną być coraz lepiej z finansami, więc będę wyburzał budynki odpowiedzialne za finanse.
12607:  Dobrze.
12608:  Sfetra.
12612:  Ooo, kosi!
12621:  Tak jest.
12623:  Będzie replenishment radosne i teraz co możemy zrobić tutaj?
12627:  Atak na jednostki się nie uda, a atak na mury?
12630:  Atak na garnizon?
12633:  Ale przynajmniej żebyśmy mieli na nich oko tutaj, co oni kombinują.
12639:  Wielka pustynia Arabii, to jest w ogóle najgorsza lokacja chyba tutaj w okolicy.
12643:  No zobaczcie, koszty utrzymania minus 200, rozwój plus 50, odporność na wyczerpanie wskutek burz piaskowych, po co mi to?
12651:  Ale tutaj dostajecie już dużo rzeczy.
12654:  Liczba jednostek, plus 4 dla Ushabti, dla Ushabti z wielkimi łukami.
12659:  Fajny garnizon, ale wciąż nie jest dobry garnizon.
12665:  Czarna wieża Arkana, uuu, dobrze, dobre rzeczy tutaj są, bardzo dobre.
12670:  Tutaj akurat potrzebujemy rozwoju troszeczkę.
12672:  Nie, tego nie, ale to tak.
12676:  Nauka beki, beka, objawienie.
12679:  Premiera do szarży, bierzemy objawienie na razie.
12684:  Lord w garnizonie się nie ruszył, a może nie było planu, żeby się ruszał, co?
12687:  Oj, oj, oj, oj, oj, oj, oj.
12690:  To jest straszna, silna armia.
12693:  Mmm.
12698:  Nie podoba mi się, że ta armia tutaj jest.
12702:  Ale wiecie, ona jest powiązana z jedną z Ksiąg Nagasha, niestety.
12705:  My nie mamy dość silnej armii, żeby ich pokonać w tym momencie.
12708:  Potrzebujemy minimum dwóch na nich.
12714:  Jakie gry w planach?
12715:  Ghost of Tsushima, Command & Conquer.
12719:  Command & Conquer ma piękną okładkę dla przybyłych, a nie... których jeszcze nie widzieli.
12723:  Muszę pokazać.
12725:  Dominika Jamnikotwórczynnik, Timczak jak zwykle zrobiła coś prześlicznego.
12735:  Z Jamnikiem.
12737:  One reason, one purpose.
12739:  Oj, będzie to trzeba na stream decka dać one reason, one purpose.
12742:  Absolutnie.
12744:  Kultowa rzecz.
12747:  Mam zielonego pojęcia, co zrobić powiem wam na tym etapie.
12752:  Jasne, ludzie nie chcą z nami paktować i się bardzo boję, że nas zaatakują tutaj.
12768:  Wolfensteina jest szansa?
12769:  No jak dla mnie to mała, bo to nie moje klimaty raczej.
12773:  Dostępne zarządzenie.
12777:  Zasięg ruchu na mapie kampanii plus 10%, to się przyda bardzo.
12789:  Czy Krzysztof spodziewa się poprawy AI przeciwników wraz z postępem AI?
12792:  To jest zabawne, nie?
12795:  Pochwalę się, że na jednym przedmiotu nauczyliśmy grać komputer we Flappy Bird.
12799:  Nauka, jaki algorytm potrzebował do 300 partii.
12802:  Mam taką nadzieję, że będzie to wdrażane przez firmy, bo na razie, jak wiecie, AI to jest raczej synonim taniochy i kiepskiej jakości.
12813:  Słabo.
12817:  Kogo my w tej armii nie potrzebujemy?
12823:  Wiecie co?
12825:  Ten kapłan przyda się gdzie indziej.
12827:  On się przyda u drugiego lorda.
12829:  Tutaj potrzebujemy dwóch książąt.
12833:  Jeden będzie nam boostował radośnie.
12837:  Mhm.
12838:  Jeden będzie nam boostował radośnie rydwany w ten sposób.
12842:  A tutaj tymczasem możemy mieć książę
12846:  Król.
12848:  Potrzebujemy ten talizman dla niego.
12851:  Pomocnicy.
12852:  Oj, oj, oj, oj, oj, oj, oj.
12854:  Dużo pomocników.
12857:  Co do sushi fantasy w filmach seriala gra przyłomem będzie, gdy wreszcie Mistball Sandersona ruszy.
12862:  Próbuję, bo od 2019 przez pandemię mu się posypało.
12865:  Masz na myśli serial?
12866:  Jezu, to byłoby cudowne.
12868:  Czy w Warhammerze była ta frakcja stylizowana na Azteków i takie jaszczury?
12872:  Tak, tak, tak, tak, tak, tak.
12875:  Tutaj masz przykłady tych jednostek.
12884:  Okej.
12887:  Jaszczuroludzie.
12890:  Wspaniałość absolutna.
12891:  To jest przepotężna jednostka.
12892:  Koatl.
12893:  Gdzie jest Koatl?
12894:  Gdzieś widziałem Koatl.
12894:  Tu jest Koatl.
12895:  O Jezus.
12897:  Ja z Koatla nie mam bifa, moi drodzy.
12900:  Do przywódcy frakcji przyzwany zostanie Nekrotect, który jest zdolny skolonizować ruiny i jednocześnie ulepszyć je do poziomu trzeciego.
12906:  To jest dobra rzecz.
12908:  To jest dobra rzecz i dość potężna, bo będziemy w stanie ufortyfikować te pograniczne miasta, które teraz zdobywamy, momentalnie i natychmiastowo.
12923:  I IGNORE THE CRITICS!
12926:  Każdy polski polityk.
12929:  Dobrze.
12930:  Król Łakow.
12933:  Find my harem.
12935:  Ogarnij sobie jeszcze jednego Usaptiego, może.
12939:  Może nawet jeszcze jednego Ushaptiego.
12942:  Dobra, tyle wystarczy.
12944:  Może zamiast jednego oddziału łuczników jeszcze jeden oddział Ushaptich.
12948:  Dobra.
12949:  Ten tu zostaje.
12951:  Krótka tura teraz.
12956:  Czy Nakai dalej jest zbugowany?
12958:  Nie sprawdzałem.
12962:  Man of War?
12963:  Nie grałem w RTSa Man of War.
12965:  Ciekawe.
12966:  Myślałem, że już znam większość RTSów.
12968:  Zamiast samouczącego się jaja w grach strategicznych, które mogłoby stać się nie do ogrania, powinien być to system uczący się na zachowaniach graczy.
12975:  Nie no, to tak, to ja tak zakładam absolutnie, że o to chodzi.
12979:  Odpowiednie sługi.
12982:  Chcę tylko trybut, nie chcę odpowiednich sług.
12987:  Okej.
12988:  Król Wakow może ruszać.
12990:  A to jest znakomita wiadomość, ponieważ to oznacza, że Zandri będzie w stanie wyeliminować z mapy w tym momencie.
12997:  A my teraz wyeliminujemy Korentina Zbawcy, a ponieważ mam teraz taką chęć bycia okrutnym, wiecie.
13007:  Po pierwsze zostaje was przez moment z tą muzyką, ponieważ muszę sobie wziąć więcej szejka, a po drugie zaraz ich zmieciemy z powierzchni ziemi.
13162:  Find my harem.
13166:  Collegium Tumanum Universitetem, Jezus Maria.
13173:  Nie, to najgorsze jest to, że to się ziści.
13177:  Nie, najgorsze w tym wszystkim jest to, że to się naprawdę stanie.
13183:  To będzie jakiś Uniwersytet Warsowia, mówię wam.
13190:  Uniwersytet Warsowia im.
13191:  Fryderyka Chopina.
13193:  Zobaczycie, to będzie Uniwersytet Warsowia im.
13196:  Fryderyka Chopina.
13198:  i będą mieli podpisaną umowę z PKP wiekuistą i za każdym razem jak... I swoją drogą, przecież Warszawa Zachodnia jest niedaleko od Collegium Tumanum, prawda?
13209:  Krzysztof popisał się wiedzą o topografii Warszawy.
13211:  A to oznacza, że automatycznie się zgadza wszystko, nie?
13215:  Przyjeżdża sobie pierdolino i jest la-la, la-la-la-la, konec chabowy, la-la-la-la, la-la-la-la-la, la-la-la-la-la.
13224:  I później zrobią sobie reklamę tam, tak?
13225:  Nie ma nic lepszego niż śpiewana reklama.
13227:  Kolegium Tumanum, rekrutuj się do nas już.
13235:  Schabowy.
13237:  Ja tego nie znuszę.
13243:  Przestanę naprawdę jeździć pociągami do Warszawy.
13245:  Będę chodził tam pieszo.
13248:  Imię Chopina przez SZ, tak jest.
13252:  Jezus, jakie to szczęście, że ta maniera minęła.
13255:  Bo był kiedyś taki moment, że rzeczywiście nieustannie były te nieszczęsne wydawnictwa skłonne do pisania Chopin przez SZ.
13264:  Boże drogi.
13267:  SZ.
13268:  Od razu nie wiem, może przez czy.
13272:  Twoje miasto w spokoju.
13274:  To jest, to jest, to jest pekab.
13276:  Pekab wam robi najgorszą reklamę.
13278:  Taka jest prawda.
13285:  Czy uważam, że dodatek do L1 zasługuje na wyższe oceny niż Krew i Wino?
13288:  Nie.
13288:  Między innymi dlatego oceny są głupie.
13291:  Bo nie można argumentować przy takich ocenach.
13293:  Ja bym chciał, żeby ktoś mi to uargumentował.
13297:  Krew i Wino to jest dodatek, który zmienił, tak samo jak Skyrim zmienił to, w jaki sposób się myśli o grach, tak samo jak Warcraft 3 zmienił to, w jaki sposób się myśli o niektórych gatunkach gier bez Warcrafta 3 czy bez...
13310:  Age of Empires nie byłoby, w ogóle nie byłoby moby bez Warcrafta 3, jak to było, Defense of the Ancients, Dota, to jest mod do Warcrafta 3.
13321:  Bez Starcrafta nie byłoby takiego postępu w grach strategicznych.
13323:  No i tak samo bez Krwi i Wina nie byłoby w ogóle takiego postępu, jeśli chodzi o RPGi.
13328:  Nie trzeba daleko szukać, ponieważ twórcy Baldur's Gate'a powiedzieli, że się bardzo silnie inspirowali CD Projektem Red.
13334:  No i proszę, macie Baldur's Gate'a 3 nagle, prawda?
13337:  I swoją drogą inspirowali się właśnie systemem prowadzenia dialogów, żeby było śmieszniej.
13342:  Ale ładna, ładna armia teraz jest, moi drodzy.
13344:  Już taka ładna, zbalansowana.
13346:  Perfectly balanced.
13348:  As all things should be.
13352:  Piękne.
13353:  Co tu latało?
13354:  To jakieś ptaszki latają!
13356:  Jakieś fruwadła!
13358:  Won mi z tymi fruwadłami!
13360:  Ej, te fruwadła są częścią tej...
13368:  Ja tego nigdy nie zauważyłem, że tu są jakieś fruwadła naokoło tego, ale odrażające.
13372:  Czy to pewnie są skarabeusze?
13374:  Tak.
13376:  Robactwo.
13378:  Dokładnie, dramat.
13380:  Chłopcy łucznicy, boż jaka żenada.
13383:  Ej!
13384:  Tu możemy popa... ale, ale rozgromimy bretończyków.
13387:  Dobrze.
13389:  Czas dręczyć Francuzów, jest cudowne.
13397:  Tak zrobimy.
13399:  This is well.
13400:  To jest studnia.
13401:  Co?
13404:  Zresztą, znany specjalista od flory i fauny.
13406:  Tak, oczywiście, niekwestionowany.
13409:  O Boże, jak w nich wjedziemy.
13411:  Wjedziemy w nich jak w masło.
13415:  Jak w masło na obiedzie u babci.
13419:  Dosłownie, tak w nich wjedziemy.
13424:  Jezus.
13425:  Już współczuję tym chłopskim łucznikom.
13432:  Wyobraź sobie, jesteś bretończykiem z poboru i wjeżdża w ciebie rydwan szkieletów.
13438:  Nie, nie, nie, żaden Corentin Zbawca.
13440:  Nie taki był plan.
13441:  Nie taki był plan.
13442:  Nie taki był plan.
13443:  Nie taki był plan.
13449:  Plan był taki, żeby dręczyć chłopstwo!
13452:  To był plan!
13454:  Czy to wygląda jak dręczenie chłopstwa?
13456:  Nie!
13460:  Wracaj dręczyć chłopstwo!
13465:  Żołdaków z poboru!
13470:  Jak jest slajwem!
13472:  No!
13473:  Wyrżnąć bretończyków!
13475:  Wyrżnąć tępe chłopstwo francuskie!
13479:  Pokarało za klazizm.
13481:  Chłop... Dosłownie jest napisane chłopscy łucznicy!
13486:  Dosłownie!
13487:  Ja tego nie wymyśliłem!
13490:  Dobrze, ładnie, ładnie, ładnie.
13492:  Róbcie z nich masełko, świetnie.
13499:  Deszczyk pada, słońce świeci, będzie masło z brytońskich dzieci.
13505:  Tak.
13507:  Biedna, pierdolona piechota, tak jest.
13512:  Z naciskiem na pierdolona w tym przypadku.
13520:  Good.
13521:  O Boże, jeszcze obrywają tutaj, o z tej strony.
13524:  Oni myśleli, że uciekają przed Rydwanami.
13526:  Nie, nie.
13527:  Nie uciekają przed Rydwanami.
13531:  Nie, nie.
13537:  Znaczy, u Brytończyków jest tak, tylko trzeba się wystrzegać lorda, żeby nie mieć lordozy.
13543:  Ach, mana!
13546:  Największy bohater amskiego reżimu.
13557:  Oj tak, oj tak.
13560:  Brakowało mi rozjeżdżania brytońskiego chłopstwa, Jezus Maria.
13564:  Jak gram Bretonią, czyli te trzy przypadki na 200 kampanii, to zawsze wszystko robię, żeby jak najszybciej mieć rycerzy.
13572:  Tak bardzo jestem zdesperowany.
13575:  Żeby tylko nie grać chłopstwem.
13580:  No przecież.
13583:  Zobacz świat, mówili, nagle wjeżdża w ciebie rydwan szkieletów.
13587:  No dosłownie, bo przecież bretońscy, bretońska ekspedycja tutaj, to są regularni koloniści, którzy skolonizowali Wybrzeża Arabii.
13595:  Z kolei, żeby było jeszcze śmieszniej, inny lord bretoński, czyli... może jakąś nazywa, nie pamiętam, już wiem, Aleberic de Bordelot, jest, zakłada sobie w dżungli Bordelot.
13610:  Jest w lustrii of all places.
13614:  Boże, jak oni nieprawdopodobnie obrywają, to jest wspaniałe.
13621:  Chłopcy łucznicy, mający skażone strzały, zdołali wystrzelić je jednokrotnie.
13630:  O, jeszcze możemy w zbrojnych wjechać.
13634:  Bordello de Jonglare.
13636:  Tak.
13637:  Bordello Militare szanuję za znajomość odniesienia.
13644:  Albo wiecie co, może w nich walniemy.
13649:  Dobra, te nasze rydwany, możemy się śmiać, ale niestety oberwały.
13653:  To trochę za bardzo.
13654:  Hołota!
13655:  Tu jest hołota!
13660:  Jak jeszcze szybciej ginie!
13665:  Przecież tu każda jednostka we frakcji Brytończyków powinna się nazywać hołota.
13673:  To jest jakaś nowa rzecz, nie było tego wcześniej.
13676:  O Boże drogi.
13678:  O, piękne.
13687:  No, no ładnie, ładnie wyszło, ładnie wyszło, powiem wam, zadowolony jestem.
13690:  W jaki sposób z czas trucizną ma się dostać do krwiobiegu kościotrupa, prawda?
13695:  To jest równie ciekawe pytanie jak to, czy wampiry mają erekcję.
13698:  Ponieważ cały problem z wampirami polega na tym, że wampiry, no jak wiadomo, są, by tak rzec, zimnokrwiste.
13707:  No i nieumarłe, w związku z powyższym nie mają możliwości mieć erekcji.
13715:  W każdym razie jest to jeden z wielu powodów, dla których Twilight nie ma sensu.
13721:  Ale nie oszukujmy się, jest to bardziej niszowy powód.
13725:  Co nie oznacza, że nieciekawy.
13730:  W każdym razie nikt nigdy nie wyjaśnił mi, w jaki sposób należy to rozumieć.
13736:  Czy ten cholerny korentin zbawca przestanie mnie już zadręczać?
13740:  Dziękuję.
13741:  Dziękuję.
13748:  Uwielbiam ten wrzask, który wydają te wrzeszczące czaszki, wspaniałe.
13757:  Ej, ej, ej, zostaw Setrę!
13763:  Eee!
13773:  Walcz bo... Giń bohatersko!
13778:  Dobrze, zostaw Setrę!
13784:  On ma tylko Rydwan, co ci zrobił Rydwan?
13789:  Doom Prince!
13794:  Zaatakuj go.
